MOF,Pressure (kPa),Temp (K)
PERHIH_clean,0.0004,273
PERHIH_clean,0.279121517,273
PERHIH_clean,1.603134675,273
PERHIH_clean,4.7719137,273
PERHIH_clean,6.357149768,273
PERHIH_clean,9.919456269,273
PERHIH_clean,13.34994195,273
PERHIH_clean,16.25120937,273
PERHIH_clean,19.81037152,273
PERHIH_clean,23.36759868,273
PERHIH_clean,26.6621517,273
PERHIH_clean,33.37969234,273
PERHIH_clean,39.70080302,273
PERHIH_clean,46.41640867,273
PERHIH_clean,53.26214203,273
PERHIH_clean,59.97557082,273
PERHIH_clean,66.68851587,273
PERHIH_clean,73.53303986,273
PERHIH_clean,80.24574303,273
PERHIH_clean,86.56346749,273
PERHIH_clean,93.14459172,273
PERHIH_clean,101.0402961,273
XAPFOM_clean,0.6002401,298
XAPFOM_clean,12.8451381,298
XAPFOM_clean,16.326530599999998,298
XAPFOM_clean,20.1680672,298
XAPFOM_clean,25.090036,298
XAPFOM_clean,31.8127251,298
XAPFOM_clean,39.8559424,298
XAPFOM_clean,50.5402161,298
XAPFOM_clean,56.182473,298
XAPFOM_clean,63.1452581,298
XAPFOM_clean,70.70828329999999,298
XAPFOM_clean,79.1116447,298
XAPFOM_clean,89.1956783,298
FAWCEN_clean,1.1684518,323
FAWCEN_clean,5.1606621,323
FAWCEN_clean,10.2239533,323
FAWCEN_clean,16.6504382,323
FAWCEN_clean,20.2531646,323
FAWCEN_clean,25.2190847,323
FAWCEN_clean,30.379746800000003,323
FAWCEN_clean,35.443038,323
FAWCEN_clean,40.6037001,323
FAWCEN_clean,47.8091529,323
FAWCEN_clean,55.0146056,323
FAWCEN_clean,61.92794550000001,323
FAWCEN_clean,69.0360273,323
FAWCEN_clean,76.0467381,323
FAWCEN_clean,83.0574489,323
FAWCEN_clean,88.12074,323
ELUJED_clean,0.165289256,273
ELUJED_clean,0.495867769,273
ELUJED_clean,0.661157025,273
ELUJED_clean,1.157024793,273
ELUJED_clean,1.32231405,273
ELUJED_clean,2.148760331,273
ELUJED_clean,2.809917355,273
ELUJED_clean,3.140495868,273
ELUJED_clean,3.636363636,273
ELUJED_clean,4.132231405,273
ELUJED_clean,4.462809917,273
ELUJED_clean,5.123966942,273
ELUJED_clean,6.115702479,273
ELUJED_clean,6.776859504,273
ELUJED_clean,7.107438017,273
ELUJED_clean,7.603305785,273
ELUJED_clean,8.099173554,273
ELUJED_clean,8.595041322,273
ELUJED_clean,9.256198347,273
ELUJED_clean,9.752066116,273
ELUJED_clean,10.41322314,273
ELUJED_clean,11.23966942,273
ELUJED_clean,12.39669421,273
ELUJED_clean,13.38842975,273
ELUJED_clean,14.04958678,273
ELUJED_clean,15.37190083,273
ELUJED_clean,16.03305785,273
ELUJED_clean,17.52066116,273
ELUJED_clean,19.33884298,273
ELUJED_clean,20.0,273
ELUJED_clean,20.49586777,273
ELUJED_clean,22.31404959,273
ELUJED_clean,23.30578512,273
ELUJED_clean,23.80165289,273
ELUJED_clean,26.28099174,273
ELUJED_clean,27.43801653,273
ELUJED_clean,27.9338843,273
ELUJED_clean,30.41322314,273
ELUJED_clean,31.23966942,273
ELUJED_clean,32.23140496,273
ELUJED_clean,34.38016529,273
ELUJED_clean,35.53719008,273
ELUJED_clean,36.52892562,273
ELUJED_clean,38.84297521,273
ELUJED_clean,39.83471074,273
ELUJED_clean,40.49586777,273
ELUJED_clean,43.47107438,273
ELUJED_clean,44.95867769,273
ELUJED_clean,48.59504132,273
ELUJED_clean,50.5785124,273
ELUJED_clean,53.88429752,273
ELUJED_clean,55.20661157,273
ELUJED_clean,58.84297521,273
ELUJED_clean,60.16528926,273
ELUJED_clean,63.96694215,273
ELUJED_clean,65.2892562,273
ELUJED_clean,69.25619835,273
ELUJED_clean,70.24793388,273
ELUJED_clean,74.38016529,273
ELUJED_clean,75.53719008,273
ELUJED_clean,79.33884298,273
ELUJED_clean,80.33057851,273
ELUJED_clean,84.62809917,273
ELUJED_clean,85.2892562,273
ELUJED_clean,89.75206612,273
ELUJED_clean,90.5785124,273
ELUJED_clean,95.37190083,273
SEJGOH_clean,0.197980054,303
SEJGOH_clean,1.221976886,303
SEJGOH_clean,2.450003162,303
SEJGOH_clean,3.883433744,303
SEJGOH_clean,5.41915402,303
SEJGOH_clean,6.544890602,303
SEJGOH_clean,7.875756518,303
SEJGOH_clean,9.411476794,303
SEJGOH_clean,10.84545732,303
SEJGOH_clean,12.17632324,303
SEJGOH_clean,13.09720546,303
SEJGOH_clean,14.83805507,303
SEJGOH_clean,17.29520751,303
SEJGOH_clean,19.95748928,303
SEJGOH_clean,22.620321,303
SEJGOH_clean,25.38571739,303
SEJGOH_clean,28.04854911,303
SEJGOH_clean,30.81394549,303
SEJGOH_clean,33.47677721,303
SEJGOH_clean,36.0367693,303
SEJGOH_clean,38.69987599,303
SEJGOH_clean,41.46582232,303
SEJGOH_clean,44.12892901,303
SEJGOH_clean,46.7920357,303
SEJGOH_clean,49.45569234,303
SEJGOH_clean,52.01650934,303
SEJGOH_clean,54.68016597,303
SEJGOH_clean,57.44583733,303
SEJGOH_clean,60.21233361,303
SEJGOH_clean,62.56829624,303
SEJGOH_clean,65.23222785,303
SEJGOH_clean,67.99872413,303
SEJGOH_clean,70.66238077,303
SEJGOH_clean,73.22319776,303
SEJGOH_clean,75.88795429,303
SEJGOH_clean,78.4495962,303
SEJGOH_clean,81.3181072,303
SEJGOH_clean,83.77718445,303
SEJGOH_clean,86.33910134,303
SEJGOH_clean,89.51668119,303
SEJGOH_clean,91.87319378,303
SEJGOH_clean,94.64024,303
SEJGOH_clean,97.20188191,303
SEJGOH_clean,99.86691341,303
MUSTIG_clean,5.908596253,298
MUSTIG_clean,11.47498481,298
MUSTIG_clean,17.21069856,298
MUSTIG_clean,23.62086737,298
MUSTIG_clean,29.18618867,298
MUSTIG_clean,35.59529032,298
MUSTIG_clean,41.33064834,298
MUSTIG_clean,47.23319722,298
MUSTIG_clean,53.64265459,298
MUSTIG_clean,59.54520357,298
MUSTIG_clean,65.61672191,298
MUSTIG_clean,71.85614256,298
MUSTIG_clean,77.92801672,298
MUSTIG_clean,83.66159614,298
MUSTIG_clean,89.56343357,298
MUSTIG_clean,95.46598245,298
GUKNIM_clean,0.0,283
GUKNIM_clean,0.3787879,283
GUKNIM_clean,0.9469697,283
GUKNIM_clean,1.3257576,283
GUKNIM_clean,1.7045455,283
GUKNIM_clean,1.8939394,283
GUKNIM_clean,2.2727273,283
GUKNIM_clean,2.6515152,283
GUKNIM_clean,2.8409091,283
GUKNIM_clean,3.219697,283
GUKNIM_clean,3.25189397,283
GUKNIM_clean,3.7878788,283
GUKNIM_clean,4.1666667,283
GUKNIM_clean,4.5454545,283
GUKNIM_clean,4.7348485,283
GUKNIM_clean,5.1136364,283
GUKNIM_clean,5.6818182,283
GUKNIM_clean,6.0606061,283
GUKNIM_clean,6.4393939,283
GUKNIM_clean,6.8181818000000005,283
GUKNIM_clean,7.386363599999999,283
GUKNIM_clean,7.7651515,283
GUKNIM_clean,8.3333333,283
GUKNIM_clean,8.7121212,283
GUKNIM_clean,9.0909091,283
GUKNIM_clean,9.469697,283
GUKNIM_clean,10.2272727,283
GUKNIM_clean,10.6060606,283
GUKNIM_clean,10.9848485,283
GUKNIM_clean,11.7424242,283
GUKNIM_clean,12.3106061,283
GUKNIM_clean,12.6893939,283
GUKNIM_clean,13.257575799999998,283
GUKNIM_clean,14.0151515,283
GUKNIM_clean,14.5833333,283
GUKNIM_clean,15.1515152,283
GUKNIM_clean,15.9090909,283
GUKNIM_clean,16.6666667,283
GUKNIM_clean,17.4242424,283
GUKNIM_clean,18.3712121,283
GUKNIM_clean,19.3181818,283
GUKNIM_clean,20.2651515,283
GUKNIM_clean,21.780303,283
GUKNIM_clean,22.9166667,283
GUKNIM_clean,24.4318182,283
GUKNIM_clean,25.1893939,283
GUKNIM_clean,28.030303,283
GUKNIM_clean,29.1666667,283
GUKNIM_clean,30.3030303,283
GUKNIM_clean,32.9545455,283
GUKNIM_clean,34.0909091,283
GUKNIM_clean,35.4166667,283
GUKNIM_clean,37.6893939,283
GUKNIM_clean,38.8257576,283
GUKNIM_clean,40.1515152,283
GUKNIM_clean,42.6136364,283
GUKNIM_clean,45.0757576,283
GUKNIM_clean,47.3484848,283
GUKNIM_clean,48.6742424,283
GUKNIM_clean,50.0,283
GUKNIM_clean,52.2727273,283
GUKNIM_clean,57.3863636,283
GUKNIM_clean,62.1212121,283
GUKNIM_clean,66.8560606,283
GUKNIM_clean,71.969697,283
GUKNIM_clean,76.7045455,283
GUKNIM_clean,81.4393939,283
GUKNIM_clean,86.5530303,283
GUKNIM_clean,91.6666667,283
GUKNIM_clean,92.8030303,283
GUKNIM_clean,93.9393939,283
LEVQAI_clean,0.0004,298
LEVQAI_clean,0.300639522,298
LEVQAI_clean,0.50260831,298
LEVQAI_clean,1.518304442,298
LEVQAI_clean,3.142220595,298
LEVQAI_clean,6.391277779,298
LEVQAI_clean,13.40737948,298
LEVQAI_clean,18.08831915,298
LEVQAI_clean,21.54941635,298
LEVQAI_clean,23.17850421,298
LEVQAI_clean,26.64055408,298
LEVQAI_clean,29.69553614,298
LEVQAI_clean,33.26033967,298
LEVQAI_clean,36.62181345,298
LEVQAI_clean,39.77954916,298
LEVQAI_clean,43.14143123,298
LEVQAI_clean,46.60565866,298
LEVQAI_clean,49.96754073,298
LEVQAI_clean,53.02456425,298
LEVQAI_clean,56.59072876,298
LEVQAI_clean,59.85162643,298
LEVQAI_clean,63.21432509,298
LEVQAI_clean,66.57715983,298
LEVQAI_clean,69.73625653,298
LEVQAI_clean,73.09922737,298
LEVQAI_clean,76.25859626,298
LEVQAI_clean,79.92710614,298
LEVQAI_clean,83.18827601,298
LEVQAI_clean,86.55138296,298
LEVQAI_clean,89.81241673,298
LEVQAI_clean,93.37953392,298
LEVQAI_clean,96.43696573,298
USUPEG_clean,0.0,298
USUPEG_clean,0.6493506,298
USUPEG_clean,4.3290043,298
USUPEG_clean,5.4112554,298
USUPEG_clean,8.6580087,298
USUPEG_clean,11.4718615,298
USUPEG_clean,14.069264100000002,298
USUPEG_clean,16.8831169,298
USUPEG_clean,19.2640693,298
USUPEG_clean,22.0779221,298
USUPEG_clean,24.8917749,298
USUPEG_clean,27.2727273,298
USUPEG_clean,29.8701299,298
USUPEG_clean,32.6839827,298
USUPEG_clean,35.281385300000004,298
USUPEG_clean,37.8787879,298
USUPEG_clean,40.6926407,298
USUPEG_clean,43.0735931,298
USUPEG_clean,45.6709957,298
USUPEG_clean,48.4848485,298
USUPEG_clean,51.0822511,298
USUPEG_clean,53.6796537,298
USUPEG_clean,56.4935065,298
USUPEG_clean,58.87445890000001,298
USUPEG_clean,61.6883117,298
USUPEG_clean,64.2857143,298
USUPEG_clean,66.88311689999999,298
USUPEG_clean,69.6969697,298
USUPEG_clean,72.29437229999999,298
USUPEG_clean,74.8917749,298
USUPEG_clean,77.70562770000001,298
USUPEG_clean,80.0865801,298
USUPEG_clean,82.6839827,298
USUPEG_clean,85.4978355,298
USUPEG_clean,88.3116883,298
USUPEG_clean,90.6926407,298
USUPEG_clean,93.5064935,298
USUPEG_clean,95.8874459,298
USUPEG_clean,98.4848485,298
USUPEG_clean,101.2987013,298
USUPEG_clean,103.8961039,298
RUGKOV_clean,0.7924041604540879,298
RUGKOV_clean,0.95088499257157,298
RUGKOV_clean,1.42632748919066,298
RUGKOV_clean,1.90176998514314,298
RUGKOV_clean,2.53569331307978,298
RUGKOV_clean,6.97315661263592,298
RUGKOV_clean,9.66733075769986,298
RUGKOV_clean,12.67846656806534,298
RUGKOV_clean,15.6896023770976,298
RUGKOV_clean,18.7007381821302,298
RUGKOV_clean,21.2364314965432,298
RUGKOV_clean,24.0890864802574,298
RUGKOV_clean,26.783260629321,298
RUGKOV_clean,29.7943964343536,298
RUGKOV_clean,32.8055322393862,298
RUGKOV_clean,35.6581872231004,298
RUGKOV_clean,38.669323028133,298
RUGKOV_clean,41.3634971771966,298
RUGKOV_clean,44.5331138168798,298
RUGKOV_clean,47.06880713129279,298
RUGKOV_clean,49.7629812803564,298
RUGKOV_clean,52.774117085388994,298
RUGKOV_clean,55.6267720691032,298
RUGKOV_clean,58.3209462048346,298
RUGKOV_clean,61.3320820231994,298
RUGKOV_clean,64.1847369935814,298
RUGKOV_clean,67.1958728119462,298
RUGKOV_clean,70.0485277823282,298
RUGKOV_clean,72.9011827660424,298
RUGKOV_clean,75.75383773642439,298
RUGKOV_clean,78.448011885488,298
RUGKOV_clean,81.30066686920219,298
RUGKOV_clean,84.4702835088854,298
RUGKOV_clean,87.164457657949,298
RUGKOV_clean,89.8586317936804,298
RUGKOV_clean,92.3943251080934,298
RUGKOV_clean,97.3072309022688,298
RUGKOV_clean,100.159885885983,298
YUJKAS_clean,0.581583199,298
YUJKAS_clean,1.357027464,298
YUJKAS_clean,1.37059773864,298
YUJKAS_clean,4.071082391,298
YUJKAS_clean,8.336025848,298
YUJKAS_clean,10.85621971,298
YUJKAS_clean,13.37641357,298
YUJKAS_clean,16.0904685,298
YUJKAS_clean,18.61066236,298
YUJKAS_clean,21.32471729,298
YUJKAS_clean,23.84491115,298
YUJKAS_clean,26.75282714,298
YUJKAS_clean,30.04846527,298
YUJKAS_clean,33.73182553,298
YUJKAS_clean,36.83360258,298
YUJKAS_clean,40.32310178,298
YUJKAS_clean,43.42487884,298
YUJKAS_clean,46.72051696,298
YUJKAS_clean,50.40387722,298
YUJKAS_clean,53.69951535,298
YUJKAS_clean,56.80129241,298
YUJKAS_clean,60.09693053,298
YUJKAS_clean,63.58642973,298
YUJKAS_clean,66.68820679,298
YUJKAS_clean,70.17770598,298
YUJKAS_clean,73.4733441,298
YUJKAS_clean,76.76898223,298
YUJKAS_clean,80.06462036,298
YUJKAS_clean,83.16639742,298
YUJKAS_clean,86.65589661,298
YUJKAS_clean,90.1453958,298
YUJKAS_clean,93.44103393,298
YUJKAS_clean,96.73667205,298
YUJKAS_clean,99.83844911,298
YUJKAS_clean,103.7156704,298
YUJKAS_clean,106.6235864,298
YUJKAS_clean,109.3376414,298
AGEGOL_clean,0.0,313
AGEGOL_clean,0.967117988,313
AGEGOL_clean,1.353965184,313
AGEGOL_clean,2.707930368,313
AGEGOL_clean,3.675048356,313
AGEGOL_clean,5.02901354,313
AGEGOL_clean,6.576402321,313
AGEGOL_clean,7.736943907,313
AGEGOL_clean,9.864603482,313
AGEGOL_clean,11.60541586,313
AGEGOL_clean,13.15280464,313
AGEGOL_clean,15.86073501,313
AGEGOL_clean,18.37524178,313
AGEGOL_clean,21.47001934,313
AGEGOL_clean,23.98452611,313
AGEGOL_clean,26.69245648,313
AGEGOL_clean,33.2688588,313
AGEGOL_clean,39.84526112,313
AGEGOL_clean,46.61508704,313
AGEGOL_clean,53.19148936,313
AGEGOL_clean,59.76789168,313
AGEGOL_clean,66.7311412,313
AGEGOL_clean,73.11411992,313
AGEGOL_clean,79.88394584,313
AGEGOL_clean,86.46034816,313
AGEGOL_clean,93.42359768,313
AGEGOL_clean,100.0,313
HIXNEK_clean,0.928263754340272,293
HIXNEK_clean,2.0547652834373,293
HIXNEK_clean,4.3101339461378805,293
HIXNEK_clean,6.56502948772384,293
HIXNEK_clean,8.81945190819518,293
HIXNEK_clean,12.01775108298898,293
HIXNEK_clean,14.838499553654,293
HIXNEK_clean,17.849915868174598,293
HIXNEK_clean,21.6150142076106,293
HIXNEK_clean,25.3824781592858,293
HIXNEK_clean,29.1494689911796,293
HIXNEK_clean,32.7291038430188,293
HIXNEK_clean,36.1204364619084,293
HIXNEK_clean,39.8921585049484,293
HIXNEK_clean,42.9064135381574,293
HIXNEK_clean,46.865491561252,293
HIXNEK_clean,50.0699413198684,293
HIXNEK_clean,53.652414890396,293
HIXNEK_clean,57.0480055873182,293
HIXNEK_clean,60.6300060380644,293
HIXNEK_clean,64.02559674831879,293
HIXNEK_clean,67.79731879135879,293
HIXNEK_clean,71.38026548166779,293
HIXNEK_clean,78.36069537468899,293
HIXNEK_clean,84.96215518957179,293
HIXNEK_clean,91.9411657099166,293
KAPHOB_clean,0.686106346,283
KAPHOB_clean,2.572898799,283
KAPHOB_clean,3.773584906,283
KAPHOB_clean,5.145797599,283
KAPHOB_clean,6.346483705,283
KAPHOB_clean,8.233276158,283
KAPHOB_clean,9.777015437,283
KAPHOB_clean,11.66380789,283
KAPHOB_clean,13.55060034,283
KAPHOB_clean,15.26586621,283
KAPHOB_clean,16.80960549,283
KAPHOB_clean,18.86792453,283
KAPHOB_clean,20.92624357,283
KAPHOB_clean,22.81303602,283
KAPHOB_clean,24.87135506,283
KAPHOB_clean,27.78730703,283
KAPHOB_clean,30.01715266,283
KAPHOB_clean,32.59005146,283
KAPHOB_clean,35.50600343,283
KAPHOB_clean,38.07890223,283
KAPHOB_clean,40.48027444,283
KAPHOB_clean,42.88164666,283
KAPHOB_clean,45.79759863,283
KAPHOB_clean,48.88507719,283
KAPHOB_clean,51.62950257,283
KAPHOB_clean,54.03087479,283
KAPHOB_clean,56.77530017,283
KAPHOB_clean,59.51972556,283
KAPHOB_clean,61.74957118,283
KAPHOB_clean,64.32246998,283
KAPHOB_clean,66.89536878,283
KAPHOB_clean,68.95368782,283
KAPHOB_clean,70.84048027,283
KAPHOB_clean,72.89879931,283
KAPHOB_clean,75.98627787,283
KAPHOB_clean,78.90222985,283
KAPHOB_clean,80.96054889,283
KAPHOB_clean,83.53344768,283
KAPHOB_clean,85.59176672,283
KAPHOB_clean,88.33619211,283
KAPHOB_clean,90.39451115,283
KAPHOB_clean,92.10977702,283
KAPHOB_clean,94.8542024,283
KAPHOB_clean,96.91252144,283
KAPHOB_clean,98.28473413,283
AGEGOL_clean,0.0004,298
AGEGOL_clean,0.386847195,298
AGEGOL_clean,0.773694391,298
AGEGOL_clean,1.547388781,298
AGEGOL_clean,2.321083172,298
AGEGOL_clean,4.061895551,298
AGEGOL_clean,5.02901354,298
AGEGOL_clean,6.382978723,298
AGEGOL_clean,7.930367505,298
AGEGOL_clean,9.477756286,298
AGEGOL_clean,11.41199226,298
AGEGOL_clean,13.15280464,298
AGEGOL_clean,15.47388781,298
AGEGOL_clean,18.37524178,298
AGEGOL_clean,21.08317215,298
AGEGOL_clean,23.79110251,298
AGEGOL_clean,26.49903288,298
AGEGOL_clean,32.88201161,298
AGEGOL_clean,40.03868472,298
AGEGOL_clean,46.80851064,298
AGEGOL_clean,52.99806576,298
AGEGOL_clean,59.96131528,298
AGEGOL_clean,66.344294,298
AGEGOL_clean,73.11411992,298
AGEGOL_clean,79.88394584,298
AGEGOL_clean,86.26692456,298
AGEGOL_clean,93.23017408,298
AGEGOL_clean,99.6131528,298
FAHHOP_clean,0.88414293012913,298
FAHHOP_clean,1.274393795719086,298
FAHHOP_clean,1.8613664637344,298
FAHHOP_clean,3.6269507763104,298
FAHHOP_clean,5.29233222285404,298
FAHHOP_clean,6.7644302012224,298
FAHHOP_clean,7.9398491087888,298
FAHHOP_clean,10.68683207272156,298
FAHHOP_clean,13.3358225320586,298
FAHHOP_clean,16.084033474271,298
FAHHOP_clean,20.0108560526448,298
FAHHOP_clean,24.1353828247336,298
FAHHOP_clean,28.3596212672766,298
FAHHOP_clean,32.1911528927366,298
FAHHOP_clean,35.8276818814964,298
FAHHOP_clean,40.153842366596,298
FAHHOP_clean,46.9384113758742,298
FAHHOP_clean,53.4297396460674,298
FAHHOP_clean,60.0202884151346,298
FAHHOP_clean,66.907516244338,298
FAHHOP_clean,73.598513461228,298
FAHHOP_clean,79.896803861035,298
FAHHOP_clean,86.4900541737848,298
FAHHOP_clean,93.1830161436566,298
FAHHOP_clean,101.2540131305948,298
TOWPEC_clean,0.537181835,298
TOWPEC_clean,0.71508535,298
TOWPEC_clean,1.432774167,298
TOWPEC_clean,2.151330805,298
TOWPEC_clean,3.405333634,298
TOWPEC_clean,5.554928795,298
TOWPEC_clean,6.810667268,298
TOWPEC_clean,10.39911135,298
TOWPEC_clean,14.16979806,298
TOWPEC_clean,17.57860298,298
TOWPEC_clean,21.53326796,298
TOWPEC_clean,24.76590501,298
TOWPEC_clean,28.54093083,298
TOWPEC_clean,32.13718531,298
TOWPEC_clean,35.55466845,298
TOWPEC_clean,38.97301941,298
TOWPEC_clean,45.81058916,298
TOWPEC_clean,53.01351199,298
TOWPEC_clean,63.46208919,298
TOWPEC_clean,71.03036509,298
TOWPEC_clean,81.48414923,298
TOWPEC_clean,88.69488245,298
TOWPEC_clean,92.30068298,298
MEDWEB_clean,0.765229317,273
MEDWEB_clean,1.424000715,273
MEDWEB_clean,3.283628962,273
MEDWEB_clean,5.032477588,273
MEDWEB_clean,6.562215938,273
MEDWEB_clean,9.184336424,273
MEDWEB_clean,12.02369445,273
MEDWEB_clean,15.95471433,273
MEDWEB_clean,20.1031158,273
MEDWEB_clean,24.14189011,273
MEDWEB_clean,27.96227443,273
MEDWEB_clean,32.87345625,273
MEDWEB_clean,36.03823842,273
MEDWEB_clean,39.74870745,273
MEDWEB_clean,43.24035432,273
MEDWEB_clean,46.73214525,273
MEDWEB_clean,50.66013994,273
MEDWEB_clean,55.24287243,273
MEDWEB_clean,58.73408713,273
MEDWEB_clean,62.8801837,273
MEDWEB_clean,66.80789027,273
MEDWEB_clean,70.84450373,273
MEDWEB_clean,74.55396437,273
MEDWEB_clean,78.69934065,273
MEDWEB_clean,82.73581005,273
MEDWEB_clean,86.88133039,273
MEDWEB_clean,90.91765574,273
MEDWEB_clean,96.15411765,273
OJIPAB_clean,0.146181905,288
OJIPAB_clean,0.52249857,288
OJIPAB_clean,0.940598443,288
OJIPAB_clean,1.341712835,288
OJIPAB_clean,1.735248598,288
OJIPAB_clean,3.085756853,288
OJIPAB_clean,6.202306036,288
OJIPAB_clean,9.521895354,288
OJIPAB_clean,12.62013003,288
OJIPAB_clean,15.73289016,288
OJIPAB_clean,18.90582984,288
OJIPAB_clean,22.16892739,288
OJIPAB_clean,25.05740948,288
OJIPAB_clean,27.97747463,288
OJIPAB_clean,31.6227766,288
OJIPAB_clean,34.45355519,288
OJIPAB_clean,37.53773682,288
OJIPAB_clean,40.89800537,288
OJIPAB_clean,44.01665354,288
OJIPAB_clean,46.79643464,288
OJIPAB_clean,49.75176708,288
OJIPAB_clean,53.54555252,288
OJIPAB_clean,56.23413252,288
OJIPAB_clean,59.78548334,288
OJIPAB_clean,62.02306036,288
OJIPAB_clean,65.13730518,288
OJIPAB_clean,68.4079196,288
OJIPAB_clean,70.96820648,288
OJIPAB_clean,73.6243166,288
OJIPAB_clean,76.37983633,288
OJIPAB_clean,79.23848623,288
OJIPAB_clean,82.20412615,288
OJIPAB_clean,86.33168407,288
OJIPAB_clean,89.56279941,288
OJIPAB_clean,94.05984426,288
OJIPAB_clean,97.5801996,288
OJIPAB_clean,101.2323104,288
ADUVUZ_clean,3.5134941000000004,273
ADUVUZ_clean,6.616396300000001,273
ADUVUZ_clean,10.1351043,273
ADUVUZ_clean,13.8643222,273
ADUVUZ_clean,17.8027464,273
ADUVUZ_clean,21.5332677,273
ADUVUZ_clean,25.471692,273
ADUVUZ_clean,29.410116200000004,273
ADUVUZ_clean,33.5564434,273
ADUVUZ_clean,37.7053775,273
ADUVUZ_clean,46.623044,273
ADUVUZ_clean,51.18778389999999,273
ADUVUZ_clean,55.3354145,273
ADUVUZ_clean,60.10805740000001,273
ADUVUZ_clean,64.4661979,273
ADUVUZ_clean,69.2388407,273
ADUVUZ_clean,73.80358059999999,273
ADUVUZ_clean,76.7103111,273
ADUVUZ_clean,78.3683205,273
ADUVUZ_clean,79.6144346,273
ADUVUZ_clean,81.0671481,273
ADUVUZ_clean,82.5198616,273
ADUVUZ_clean,83.96866469999999,273
ADUVUZ_clean,86.878002,273
ADUVUZ_clean,88.1215092,273
ADUVUZ_clean,90.4058343,273
ADUVUZ_clean,92.2743536,273
ADUVUZ_clean,94.142873,273
ADUVUZ_clean,96.0113923,273
ADUVUZ_clean,97.4641058,273
JAHYIE_clean,0.168918919,273
JAHYIE_clean,0.337837838,273
JAHYIE_clean,0.506756757,273
JAHYIE_clean,0.844594595,273
JAHYIE_clean,1.689189189,273
JAHYIE_clean,3.209459459,273
JAHYIE_clean,6.418918919,273
JAHYIE_clean,13.51351351,273
JAHYIE_clean,16.38513514,273
JAHYIE_clean,19.93243243,273
JAHYIE_clean,23.31081081,273
JAHYIE_clean,26.68918919,273
JAHYIE_clean,30.06756757,273
JAHYIE_clean,33.27702703,273
JAHYIE_clean,36.65540541,273
JAHYIE_clean,40.03378378,273
JAHYIE_clean,43.41216216,273
JAHYIE_clean,46.62162162,273
JAHYIE_clean,50.0,273
JAHYIE_clean,53.37837838,273
JAHYIE_clean,56.75675676,273
JAHYIE_clean,59.96621622,273
JAHYIE_clean,63.34459459,273
JAHYIE_clean,66.72297297,273
JAHYIE_clean,69.93243243,273
JAHYIE_clean,73.47972973,273
JAHYIE_clean,76.68918919,273
JAHYIE_clean,79.89864865,273
JAHYIE_clean,83.27702703,273
JAHYIE_clean,86.48648649,273
JAHYIE_clean,89.86486486,273
JAHYIE_clean,93.24324324,273
JAHYIE_clean,96.4527027,273
SEJGOH_clean,0.30054472,298
SEJGOH_clean,1.221976886,298
SEJGOH_clean,2.450553107,298
SEJGOH_clean,3.780869077,298
SEJGOH_clean,5.214299659,298
SEJGOH_clean,6.648005213,298
SEJGOH_clean,7.978321184,298
SEJGOH_clean,9.206622433,298
SEJGOH_clean,11.15315132,298
SEJGOH_clean,12.17659821,298
SEJGOH_clean,13.20032007,298
SEJGOH_clean,14.63430059,298
SEJGOH_clean,17.29685734,298
SEJGOH_clean,19.85684942,298
SEJGOH_clean,22.4168415,298
SEJGOH_clean,25.28425261,298
SEJGOH_clean,27.94570947,298
SEJGOH_clean,30.71138083,298
SEJGOH_clean,33.47732716,298
SEJGOH_clean,35.72935027,298
SEJGOH_clean,38.70015096,298
SEJGOH_clean,41.36160782,298
SEJGOH_clean,43.92242482,298
SEJGOH_clean,46.48269187,298
SEJGOH_clean,49.24836323,298
SEJGOH_clean,51.91119495,298
SEJGOH_clean,54.88199564,298
SEJGOH_clean,57.44281264,298
SEJGOH_clean,60.00362963,298
SEJGOH_clean,62.87186566,298
SEJGOH_clean,65.33094291,298
SEJGOH_clean,67.78892027,298
SEJGOH_clean,70.55514157,298
SEJGOH_clean,73.32136287,298
SEJGOH_clean,75.7796152,298
SEJGOH_clean,78.44382178,298
SEJGOH_clean,81.10830334,298
SEJGOH_clean,84.079379,298
SEJGOH_clean,86.43644153,298
SEJGOH_clean,89.20266283,298
SEJGOH_clean,91.76430475,298
SEJGOH_clean,94.63391563,298
SEJGOH_clean,97.09299288,298
SEJGOH_clean,99.96260377,298
MUQNAQ_clean,0.202839757,293
MUQNAQ_clean,1.014198783,293
MUQNAQ_clean,2.231237323,293
MUQNAQ_clean,4.462474645,293
MUQNAQ_clean,6.490872211,293
MUQNAQ_clean,9.127789047,293
MUQNAQ_clean,12.1703854,293
MUQNAQ_clean,15.4158215,293
MUQNAQ_clean,17.84989858,293
MUQNAQ_clean,22.31237323,293
MUQNAQ_clean,25.55780933,293
MUQNAQ_clean,29.41176471,293
MUQNAQ_clean,32.86004057,293
MUQNAQ_clean,36.30831643,293
MUQNAQ_clean,39.95943205,293
MUQNAQ_clean,43.40770791,293
MUQNAQ_clean,46.85598377,293
MUQNAQ_clean,50.50709939,293
MUQNAQ_clean,53.7525355,293
MUQNAQ_clean,57.40365112,293
MUQNAQ_clean,60.85192698,293
MUQNAQ_clean,64.30020284,293
MUQNAQ_clean,67.7484787,293
MUQNAQ_clean,71.39959432,293
MUQNAQ_clean,78.09330629,293
MUQNAQ_clean,85.19269777,293
MUQNAQ_clean,92.08924949,293
DUZLES_clean,0.236219029,273
