,sse,kde
157,-35.93764699502502,0.008028805534385048
158,-35.78723717677677,0.008073218648087011
159,-35.63682735852852,0.008118495830604217
160,-35.48641754028027,0.00816468063325201
161,-35.33600772203203,0.008211816222620974
162,-35.18559790378378,0.008259945255988188
163,-35.03518808553553,0.008309109753948019
164,-34.88477826728729,0.008359350970473947
165,-34.73436844903904,0.008410709260631075
166,-34.58395863079079,0.008463223946175474
167,-34.43354881254254,0.008516933179288463
168,-34.28313899429429,0.008571873804718352
169,-34.13272917604604,0.008628081220613726
170,-33.98231935779779,0.00868558923835556
171,-33.83190953954954,0.008744429941716807
172,-33.68149972130129,0.008804633545695181
173,-33.531089903053044,0.008866228255394142
174,-33.3806800848048,0.00892924012534263
175,-33.23027026655655,0.008993692919672412
176,-33.0798604483083,0.009059607973592494
177,-32.92945063006006,0.009127004056625934
178,-32.77904081181181,0.009195897238093791
179,-32.62863099356356,0.009266300755356652
180,-32.47822117531531,0.009338224885342295
181,-32.32781135706706,0.009411676819911933
182,-32.17740153881881,0.009486660545631983
183,-32.026991720570564,0.009563176728536222
184,-31.876581902322318,0.009641222604481874
185,-31.72617208407407,0.00972079187570504
186,-31.575762265825823,0.009801874614201773
187,-31.425352447577573,0.009884457172560196
188,-31.274942629329324,0.00996852210286767
189,-31.124532811081078,0.010054048084329215
190,-30.97412299283283,0.010141009860211568
191,-30.82371317458458,0.010229378184730476
192,-30.673303356336334,0.010319119780478432
193,-30.522893538088084,0.010410197306973354
194,-30.372483719839835,0.01050256934088565
195,-30.222073901591585,0.010596190368471264
196,-30.07166408334334,0.010691010790707455
197,-29.92125426509509,0.010786976941591106
198,-29.77084444684684,0.010884031120006849
199,-29.620434628598595,0.010982111635543185
200,-29.470024810350345,0.011081152868560817
201,-29.319614992102096,0.011181085344775863
202,-29.16920517385385,0.011281835824552375
203,-29.0187953556056,0.01138332740703484
204,-28.86838553735735,0.0114854796491795
205,-28.717975719109106,0.011588208699678021
206,-28.567565900860856,0.011691427447676647
207,-28.417156082612607,0.0117950456861361
208,-28.26674626436436,0.011898970289576555
209,-28.11633644611611,0.012003105405882588
210,-27.965926627867862,0.012107352661761108
211,-27.815516809619616,0.012211611381346554
212,-27.665106991371367,0.012315778817388417
213,-27.514697173123118,0.012419750394350776
214,-27.364287354874868,0.012523419962687167
215,-27.21387753662662,0.012626680063468489
216,-27.063467718378377,0.012729422202469025
217,-26.913057900130127,0.012831537132742123
218,-26.762648081881878,0.012932915144644124
219,-26.61223826363363,0.013033446362210193
220,-26.46182844538538,0.013133021044719905
221,-26.31141862713713,0.013231529892236518
222,-26.161008808888887,0.013328864353865376
223,-26.010598990640638,0.013424916937429775
224,-25.86018917239239,0.013519581519233461
225,-25.70977935414414,0.013612753652552382
226,-25.55936953589589,0.013704330873488449
227,-25.40895971764764,0.013794213002799158
228,-25.258549899399398,0.013882302442326478
229,-25.10814008115115,0.013968504464654277
230,-24.9577302629029,0.014052727494641282
231,-24.80732044465465,0.014134883381504131
232,-24.6569106264064,0.014214887660158928
233,-24.50650080815815,0.0142926598005819
234,-24.3560909899099,0.014368123443982486
235,-24.20568117166166,0.014441206624676297
236,-24.05527135341341,0.014511841976575552
237,-23.90486153516516,0.014579966923321015
238,-23.75445171691691,0.014645523851148094
239,-23.60404189866866,0.014708460263671086
240,-23.453632080420412,0.01476872891786635
241,-23.30322226217217,0.014826287940631948
242,-23.15281244392392,0.014881100925418942
243,-23.00240262567567,0.01493313700851128
244,-22.851992807427422,0.014982370924672975
245,-22.701582989179173,0.015028783041974208
246,-22.551173170930923,0.015072359375729745
247,-22.40076335268268,0.01511309158159881
248,-22.25035353443443,0.015150976928006071
249,-22.099943716186182,0.015186018248166193
250,-21.949533897937933,0.015218223872089497
251,-21.799124079689683,0.015247607539074849
252,-21.648714261441434,0.015274188291286845
253,-21.49830444319319,0.015297990349114518
254,-21.347894624944942,0.015319042969118315
255,-21.197484806696693,0.015337380285443606
256,-21.047074988448443,0.015353041135674003
257,-20.896665170200194,0.015366068872167937
258,-20.746255351951945,0.015376511159997623
259,-20.595845533703695,0.015384419762660183
260,-20.445435715455453,0.015389850316785511
261,-20.295025897207204,0.015392862097121285
262,-20.144616078958954,0.015393517773090835
263,-19.994206260710705,0.015391883158252878
264,-19.843796442462455,0.015388026954015506
265,-19.693386624214206,0.015382020488954639
266,-19.542976805965964,0.015373937455085016
267,-19.392566987717714,0.015363853642427348
268,-19.242157169469465,0.015351846673182882
269,-19.091747351221215,0.015337995736818846
270,-18.941337532972966,0.01532238132730454
271,-18.790927714724717,0.015305084983712648
272,-18.640517896476474,0.015286189035348828
273,-18.490108078228225,0.01526577635248925
274,-18.339698259979976,0.015243930103781363
275,-18.189288441731726,0.015220733521250251
276,-18.038878623483477,0.01519626967380923
277,-17.888468805235227,0.015170621250072598
278,-17.738058986986985,0.015143870351196098
279,-17.587649168738736,0.015116098294380627
280,-17.437239350490486,0.015087385427584669
281,-17.286829532242237,0.015057810955899718
282,-17.136419713993988,0.015027452779959882
283,-16.986009895745738,0.014996387346653194
284,-16.83560007749749,0.014964689512323666
285,-16.685190259249246,0.01493243241855814
286,-16.534780441000997,0.014899687380568322
287,-16.384370622752748,0.014866523788088622
288,-16.2339608045045,0.014833009018644818
289,-16.08355098625625,0.014799208362950596
290,-15.933141168008,0.014765184962137428
291,-15.782731349759757,0.014730999756440937
292,-15.632321531511508,0.014696711444919698
293,-15.481911713263258,0.0146623764557069
294,-15.331501895015009,0.014628048926270704
295,-15.18109207676676,0.014593780693087038
296,-15.03068225851851,0.014559621290119354
297,-14.880272440270268,0.014525617955445047
298,-14.729862622022019,0.014491815645361776
299,-14.57945280377377,0.014458257055278746
300,-14.42904298552552,0.01442498264669189
301,-14.27863316727727,0.014392030679540651
302,-14.128223349029021,0.0143594372492355
303,-13.977813530780779,0.014327236327667253
304,-13.82740371253253,0.014295459807510841
305,-13.67699389428428,0.014264137549167732
306,-13.52658407603603,0.014233297429703112
307,-13.376174257787781,0.014202965393175568
308,-13.225764439539532,0.014173165501784319
309,-13.075354621291282,0.014143919987296402
310,-12.92494480304304,0.014115249302262347
311,-12.77453498479479,0.014087172170569526
312,-12.624125166546541,0.014059705636929484
313,-12.473715348298292,0.014032865114947266
314,-12.323305530050042,0.014006664433463989
315,-12.172895711801793,0.01398111588092641
316,-12.02248589355355,0.01395623024757083
317,-11.872076075305301,0.013932016865279862
318,-11.721666257057052,0.013908483645006495
319,-11.571256438808803,0.013885637111714061
320,-11.420846620560553,0.01386348243682242
321,-11.270436802312304,0.01384202346821392
322,-11.120026984064062,0.01382126275786584
323,-10.969617165815812,0.013801201587244336
324,-10.819207347567563,0.013781839990614941
325,-10.668797529319313,0.013763176776462839
326,-10.518387711071064,0.013745209547245035
327,-10.367977892822815,0.013727934717720382
328,-10.217568074574572,0.013711347532130196
329,-10.067158256326323,0.013695442080512068
330,-9.916748438078073,0.013680211314439335
331,-9.766338619829824,0.01366564706250766
332,-9.615928801581575,0.013651740045858054
333,-9.465518983333325,0.013638479894066313
334,-9.315109165085076,0.013625855161686523
335,-9.164699346836834,0.013613853345754547
336,-9.014289528588584,0.013602460904530891
337,-8.863879710340335,0.013591663277749194
338,-8.713469892092085,0.013581444908621199
339,-8.563060073843836,0.013571789267811486
340,-8.412650255595587,0.013562678879596304
341,-8.262240437347344,0.013554095350359672
342,-8.111830619099095,0.013546019399577842
343,-7.961420800850846,0.01353843089339359
344,-7.811010982602596,0.013531308880853875
345,-7.660601164354347,0.013524631632853314
346,-7.510191346106097,0.01351837668378516
347,-7.359781527857855,0.013512520875864754
348,-7.209371709609606,0.013507040406068968
349,-7.058961891361356,0.013501910875578447
350,-6.908552073113107,0.013497107341595036
351,-6.7581422548648575,0.013492604371368924
352,-6.607732436616608,0.013488376098229749
353,-6.457322618368366,0.013484396279406277
354,-6.3069128001201165,0.013480638355372146
355,-6.156502981871867,0.013477075510450522
356,-6.006093163623618,0.013473680734370715
357,-5.855683345375368,0.013470426884471538
358,-5.705273527127119,0.013467286748214744
359,-5.5548637088788695,0.013464233105669873
360,-5.404453890630627,0.013461238791618597
361,-5.254044072382378,0.01345827675692854
362,-5.103634254134128,0.01345532012883744
363,-4.953224435885879,0.013452342269796535
364,-4.80281461763763,0.0134493168345294
365,-4.65240479938938,0.013446217824963937
366,-4.501994981141138,0.013443019642716325
367,-4.3515851628928885,0.01343969713881948
368,-4.201175344644639,0.013436225660404075
369,-4.05076552639639,0.013432581094066323
370,-3.9003557081481404,0.013428739905680585
371,-3.749945889899891,0.013424679176437464
372,-3.5995360716516487,0.013420376634925771
373,-3.4491262534033993,0.013415810685095916
374,-3.29871643515515,0.013410960429988855
375,-3.1483066169069005,0.013405805691134498
376,-2.997896798658651,0.013400327023567188
377,-2.8474869804104017,0.013394505726443509
378,-2.6970771621621594,0.013388323849269492
379,-2.54666734391391,0.013381764193799061
380,-2.3962575256656606,0.013374810311685312
381,-2.2458477074174112,0.013367446498011762
382,-2.095437889169162,0.013359657780855436
383,-1.9450280709209125,0.01335142990707452
384,-1.7946182526726702,0.013342749324545308
385,-1.6442084344244208,0.013333603161086605
386,-1.4937986161761714,0.013323979200361465
387,-1.343388797927922,0.01331386585505607
388,-1.1929789796796726,0.013303252137653768
389,-1.0425691614314232,0.013292127629162166
390,-0.8921593431831738,0.013280482446145145
391,-0.7417495249349315,0.013268307206444419
392,-0.5913397066866821,0.013255592993973728
393,-0.4409298884384327,0.013242331322988158
394,-0.29052007019018333,0.013228514102218905
395,-0.14011025194193394,0.01321413359928862
396,0.010299566306315455,0.013199182405796647
397,0.16070938455455774,0.013183653403472972
398,0.31111920280280714,0.013167539731789487
399,0.46152902105105653,0.013150834757396973
400,0.6119388392993059,0.013133532045750993
401,0.7623486575475553,0.013115625335266841
402,0.9127584757958047,0.01309710851431857
403,1.063168294044047,0.013077975601386255
404,1.2135781122922964,0.013058220728609614
405,1.3639879305405458,0.013037838128999142
406,1.5143977487887952,0.01301682212750269
407,1.6648075670370446,0.012995167136112186
408,1.815217385285294,0.01297286765314364
409,1.9656272035335363,0.012949918266799119
410,2.1160370217817857,0.012926313663073005
411,2.266446840030035,0.012902048638035249
412,2.4168566582782844,0.012877118114472967
413,2.567266476526534,0.01285151716284518
414,2.7176762947747832,0.012825241026453845
415,2.8680861130230326,0.012798285150709141
416,3.018495931271275,0.012770645216307561
417,3.1689057495195243,0.012742317176127243
418,3.3193155677677737,0.012713297295590321
419,3.469725386016023,0.012683582196213218
420,3.6201352042642725,0.012653168902036542
421,3.770545022512522,0.012622054888585999
422,3.920954840760764,0.012590238133996831
423,4.071364659009014,0.012557717171898629
424,4.221774477257263,0.012524491145642051
425,4.372184295505512,0.01249055986342311
426,4.522594113753762,0.012455923853848305
427,4.673003932002011,0.012420584421465411
428,4.8234137502502605,0.012384543701782012
429,4.97382356849851,0.012347804715278634
430,5.124233386746759,0.012310371419931965
431,5.2746432049949945,0.012272248761757016
432,5.425053023243244,0.01223344272288555
433,5.575462841491493,0.012193960366712851
434,5.725872659739743,0.01215380987965068
435,5.876282477987992,0.012113000609045884
436,6.0266922962362415,0.012071543096850691
437,6.177102114484491,0.01202944910864523
438,6.32751193273274,0.01198673165765301
439,6.47792175098099,0.011943405023411525
440,6.628331569229239,0.011899484764806447
441,6.7787413874774884,0.011854987727203625
442,6.929151205725738,0.011809932043467291
443,7.079561023973987,0.011764337128679464
444,7.229970842222222,0.011718223668439803
445,7.380380660470472,0.011671613600647385
446,7.530790478718721,0.011624530090736425
447,7.681200296966971,0.011576997500370995
448,7.83161011521522,0.011529041349653126
449,7.982019933463469,0.011480688272955904
450,8.132429751711719,0.01143196596852645
451,8.282839569959968,0.011382903142063359
452,8.433249388208218,0.011333529444511431
453,8.583659206456467,0.011283875404357062
454,8.734069024704716,0.011233972354755921
455,8.884478842952966,0.011183852355858507
456,9.034888661201201,0.011133548112733467
457,9.18529847944945,0.011083092889323725
458,9.3357082976977,0.011032520418900214
459,9.48611811594595,0.010981864811494116
460,9.636527934194199,0.010931160458824567
461,9.786937752442448,0.01088044193723639
462,9.937347570690697,0.010829743909193277
463,10.087757388938947,0.010779101023865232
464,10.238167207187196,0.01072854781735938
465,10.388577025435445,0.010678118613138629
466,10.538986843683695,0.010627847423169115
467,10.689396661931944,0.010577767850327437
468,10.839806480180194,0.010527912992574183
469,10.990216298428429,0.010478315349400157
470,11.140626116676678,0.010429006731006767
471,11.291035934924928,0.010380018170674637
472,11.441445753173177,0.010331379840730022
473,11.591855571421426,0.010283120972494154
474,11.742265389669676,0.010235269780562923
475,11.892675207917925,0.010187853391719662
476,12.043085026166175,0.010140897778758554
477,12.193494844414424,0.010094427699434883
478,12.343904662662673,0.010048466640733675
479,12.494314480910923,0.010003036768591975
480,12.644724299159172,0.00995815888317631
481,12.795134117407407,0.009913852379763638
482,12.945543935655657,0.009870135215243629
483,13.095953753903906,0.009827023880206402
484,13.246363572152156,0.009784533376548053
485,13.396773390400405,0.009742677200490506
486,13.547183208648654,0.009701467330864457
487,13.697593026896904,0.009660914222488125
488,13.848002845145153,0.009621026804429795
489,13.998412663393403,0.009581812482927462
490,14.148822481641652,0.009543277148704774
491,14.299232299889901,0.009505425188415193
492,14.44964211813815,0.009468259499914611
493,14.6000519363864,0.009431781511070485
494,14.750461754634635,0.00939599120178643
495,14.900871572882885,0.009360887128937333
496,15.051281391131134,0.009326466453890252
497,15.201691209379383,0.00929272497230656
498,15.352101027627633,0.009259657145916401
499,15.502510845875882,0.009227256135972264
500,15.652920664124132,0.00919551383809932
501,15.803330482372381,0.009164420918280071
502,15.95374030062063,0.009133966849724342
503,16.10415011886888,0.009104139950403302
504,16.25455993711713,0.009074927421045034
505,16.40496975536538,0.009046315383414265
506,16.555379573613614,0.009018288918730712
507,16.705789391861863,0.00899083210609745
508,16.856199210110113,0.008963928060848475
509,17.006609028358362,0.008937558972745131
510,17.15701884660661,0.008911706143980921
511,17.30742866485486,0.00888635002698164
512,17.45783848310311,0.008861470262011482
513,17.60824830135136,0.008837045714617436
514,17.75865811959961,0.008813054512974178
515,17.90906793784786,0.008789474085204078
516,18.059477756096108,0.008766281196765124
517,18.209887574344357,0.008743451988023409
518,18.360297392592607,0.008720962012126559
519,18.51070721084084,0.00869878627331516
520,18.66111702908909,0.008676899265808889
521,18.81152684733734,0.008655275013409887
522,18.96193666558559,0.008633887109966008
523,19.11234648383384,0.00861270876083232
524,19.26275630208209,0.00859171282546694
525,19.413166120330338,0.008570871861278943
526,19.563575938578587,0.008550158168845664
527,19.713985756826837,0.008529543838593287
528,19.864395575075086,0.008509000799016894
529,20.014805393323336,0.008488500866502071
530,20.165215211571585,0.008468015796782339
531,20.31562502981982,0.008447517338044027
532,20.46603484806807,0.008426977285663424
533,20.61644466631632,0.008406367538539692
534,20.76685448456457,0.008385660156948662
535,20.917264302812818,0.008364827421825614
536,21.067674121061067,0.008343841895347145
537,21.218083939309317,0.008322676482661015
538,21.368493757557566,0.008301304494579673
539,21.518903575805815,0.008279699711028194
540,21.669313394054065,0.008257836445013378
541,21.819723212302314,0.008235689606853317
542,21.970133030550564,0.008213234768387503
543,22.120542848798813,0.00819044822686333
544,22.270952667047048,0.008167307068184465
545,22.421362485295298,0.008143789229184559
546,22.571772303543547,0.008119873558581733
547,22.722182121791796,0.008095539876259756
548,22.872591940040046,0.008070769030518996
549,23.023001758288295,0.008045542952933358
550,23.173411576536544,0.00801984471045683
551,23.323821394784794,0.007993658554425244
552,23.474231213033043,0.007966969966108848
553,23.624641031281293,0.007939765698484601
554,23.775050849529542,0.007912033813912879
555,23.92546066777779,0.007883763717421175
556,24.075870486026027,0.00785494618532403
557,24.226280304274276,0.007825573388932628
558,24.376690122522525,0.007795638913131983
559,24.527099940770775,0.00776513776964527
560,24.677509759019024,0.007734066404828849
561,24.827919577267274,0.007702422701881903
562,24.978329395515523,0.007670205977394887
563,25.128739213763772,0.007637416972193035
564,25.279149032012022,0.0076040578364806825
565,25.42955885026027,0.00757013210932351
566,25.57996866850852,0.007535644692553906
567,25.73037848675677,0.00750060181922456
568,25.88078830500502,0.0074650110167704415
569,26.031198123253255,0.007428881065088224
570,26.181607941501504,0.007392221949771234
571,26.332017759749753,0.00735504481078219
572,26.482427577998003,0.007317361886873888
573,26.632837396246252,0.007279186456105201
574,26.7832472144945,0.007240532772828768
575,26.93365703274275,0.007201416001547782
576,27.084066850991,0.007161852148070175
577,27.23447666923925,0.007121857988402477
578,27.3848864874875,0.007081450995841231
579,27.53529630573575,0.007040649266739116
580,27.685706123983998,0.006999471445417839
581,27.836115942232233,0.006957936648716634
582,27.986525760480482,0.006916064390655598
583,28.136935578728732,0.006873874507692212
584,28.28734539697698,0.0068313870850406225
585,28.43775521522523,0.0067886223845067565
586,28.58816503347348,0.006745600774279777
587,28.73857485172173,0.006702342661096305
588,28.88898466996998,0.006658868425169159
589,29.039394488218228,0.0066151983582480815
590,29.189804306466478,0.006571352605141243
591,29.340214124714727,0.006527351109001816
592,29.490623942962976,0.006483213560639422
593,29.641033761211226,0.006438959352081712
594,29.79144357945946,0.006394607534568663
595,29.94185339770771,0.006350176781123595
596,30.09226321595596,0.0063056853537976285
597,30.24267303420421,0.006261151075644765
598,30.39308285245246,0.0062165913074390955
599,30.543492670700708,0.006172022929103304
600,30.693902488948957,0.006127462325776355
601,30.844312307197207,0.0060829253784034755
602,30.994722125445456,0.006038427458697646
603,31.145131943693706,0.005993983428277923
604,31.295541761941955,0.00594960764175942
605,31.445951580190204,0.005905313953534641
606,31.59636139843844,0.005861115727957435
607,31.74677121668669,0.005817025852612878
608,31.89718103493494,0.005773056754336075
609,32.04759085318319,0.005729220417620706
610,32.19800067143144,0.005685528405046294
611,32.34841048967969,0.005641991879338047
612,32.498820307927936,0.005598621626670389
613,32.649230126176185,0.005555428080818356
614,32.799639944424435,0.005512421347764296
615,32.950049762672684,0.005469611230373015
616,33.10045958092093,0.005427007252754914
617,33.25086939916918,0.0053846186839547035
618,33.40127921741743,0.005342454560612198
619,33.55168903566567,0.00530052370827244
620,33.70209885391392,0.005258834761034466
621,33.852508672162166,0.005217396179262941
622,34.002918490410416,0.005176216265111894
623,34.153328308658665,0.005135303175640978
624,34.303738126906914,0.0050946649333385805
625,34.454147945155164,0.005054309433901854
626,34.60455776340341,0.005014244451155209
627,34.75496758165166,0.0049744776390316815
628,34.90537739989991,0.004935016530572562
629,35.05578721814816,0.004895868533940636
630,35.20619703639641,0.004857040925478781
631,35.356606854644646,0.004818540839879286
632,35.507016672892895,0.004780375257566323
633,35.657426491141145,0.0047425509894235785
634,35.807836309389394,0.004705074659034444
635,35.95824612763764,0.004667952682625395
636,36.10865594588589,0.004631191246936087
637,36.25906576413414,0.00459479628525642
638,36.40947558238239,0.004558773451898443
639,36.55988540063064,0.004523128095383963
640,36.71029521887889,0.004487865230645241
641,36.86070503712714,0.004452989510547291
642,37.01111485537539,0.004418505197048191
643,37.16152467362364,0.00438441613231932
644,37.311934491871874,0.004350725710145903
645,37.46234431012012,0.00431743684792996
646,37.61275412836837,0.004284551959609776
647,37.76316394661662,0.004252072929801895
648,37.91357376486487,0.004220001089462668
649,38.06398358311312,0.004188337193347164
650,38.21439340136137,0.004157081399533807
651,38.36480321960962,0.004126233251256083
652,38.51521303785787,0.00409579166126785
653,38.66562285610612,0.004065754898942771
654,38.81603267435437,0.0040361205802834504
655,38.96644249260262,0.00400688566099147
656,39.11685231085085,0.0039780464327224836
657,39.2672621290991,0.003949598522621004
658,39.41767194734735,0.003921536896204093
659,39.5680817655956,0.0038938558636333505
660,39.71849158384385,0.003866549089387306
661,39.8689014020921,0.003839609605317764
662,40.01931122034035,0.0038130298270483555
663,40.1697210385886,0.0037868015736459565
664,40.32013085683685,0.0037609160904708366
665,40.4705406750851,0.003735364075089579
666,40.620950493333346,0.0037101357061095934
667,40.771360311581596,0.003685220674776377
668,40.921770129829845,0.0036606082191545583
669,41.07217994807808,0.00363628716069741
670,41.22258976632633,0.003612245942993589
671,41.37299958457458,0.003588472672469382
672,41.52340940282283,0.003564955160810982
673,41.67381922107108,0.0035416809688661893
674,41.82422903931933,0.003518637451773511
675,41.97463885756758,0.0034958118050686005
676,42.125048675815826,0.003473191111508396
677,42.275458494064075,0.003450762388358511
678,42.425868312312325,0.0034285126348873444
679,42.576278130560574,0.003406428879815306
680,42.726687948808824,0.003384498228470151
681,42.87709776705706,0.003362707909408574
682,43.02750758530531,0.0033410453202694134
683,43.17791740355356,0.003319498072634412
684,43.32832722180181,0.0032980540356815614
685,43.478737040050056,0.0032767013784287314
686,43.629146858298306,0.0032554286103758634
687,43.779556676546555,0.003234224620367936
688,43.929966494794805,0.003213078713514555
689,44.080376313043054,0.0031919806460153355
690,44.2307861312913,0.003170920657756121
691,44.38119594953955,0.003149889502553617
692,44.5316057677878,0.0031288784759441156
693,44.68201558603605,0.0031078794404239126
694,44.83242540428429,0.003086884848066395
695,44.982835222532536,0.0030658877604543607
696,45.133245040780785,0.00304488186588153
697,45.283654859029035,0.0030238614937914622
698,45.434064677277284,0.003002821626436566
699,45.584474495525534,0.0029817579077533324
700,45.73488431377378,0.002960666649464062
701,45.88529413202203,0.002939544834427618
702,46.03570395027028,0.0029183901172746265
703,46.18611376851853,0.002897200822375201
704,46.33652358676678,0.0028759759391971747
705,46.48693340501503,0.002854715115125864
706,46.637343223263265,0.0028334186458251263
