split
-37.76477453
-33.9492915
-29.86786015
-25.4362416
-6.216371029
-9.95097355
-13.55387287
-23.93921873
-20.87462542
-17.63887186
-26.84478174
41.03596003
57.4133754
73.19798462
57.39859354
65.81245885
33.16503671
81.21637455
31.65234618
16.97592013
44.81584339
22.39162756
26.98105647
34.99810611
39.80823814
48.49732673
46.43326387
45.87922519
61.36729155
65.53322848
26.05178173
34.41436539
40.77782904
49.54055864
54.94050209
51.00536868
74.70510142
66.90219749
58.96783108
-11.88713886
-20.9762605
-8.355772363
-18.16956976
-15.15312896
-26.00409879
-23.58168044
36.07419786
33.03118699
30.0185868
45.00220637
48.16118746
39.1500955
42.27394786
-14.38043246
-12.27388056
-9.97020521
-2.17435926
-4.442045248
-7.452860176
0.575759419
0.870557546
3.112241297
-1.428195119
8.762503753
12.09616529
15.34732489
18.69685709
-20.85966703
-17.36452302
-19.18493592
-15.36936993
-13.18938404
-8.263763469
-10.82216149
8.935925604
8.015852851
8.844234669
2.084093023
8.865090135
4.089602529
6.466767965
-53.95560736
-26.04185767
-28.74835967
-31.58208376
-18.02436407
-15.58028899
-20.97098339
-23.43934742
-28.85102392
-20.08655569
-31.50652703
-26.05316934
-14.01424835
-16.89629545
-23.11993115
-32.61143158
-35.57630522
-22.2055036
-17.63772076
-29.45766697
-26.03855935
-20.18896392
-26.30375246
-17.16951791
-14.14632404
-7.954513735
-11.08951524
-23.23085902
-25.47411983
-28.71627592
-38.61049532
-16.58730136
-13.91652893
-26.30516467
-22.36835938
-14.84563851
-2.412518129
-48.56857773
7.172537689
25.24281619
3.212030117
14.69772467
21.74566916
28.58476311
11.01839513
21.04430493
27.5442394
-7.041464383
15.06322599
9.584421971
-2.666594278
1.729443604
4.47833933
7.281603358
-1.14162979
1.655073751
-3.8595711
-6.533395292
-9.110271776
7.383846556
6.088662053
33.02163579
21.56425102
43.28476118
54.21286423
-1.540231167
14.70674217
-3.635089931
-13.80346954
-10.56564584
-16.47800834
3.934796751
0.067362015
-7.179247083
2.031646595
5.804575011
-1.733149424
17.19874486
21.0380144
13.38277977
9.58506385
1.375551966
0.258648623
2.608022793
-0.942697356
-4.741241526
-7.180028897
-2.546799452
-11.54350406
-15.64047399
-19.2416176
-20.8433617
-22.35621331
-13.67434767
-17.49398074
15.10253927
0.214955952
-4.415625968
4.971204493
5.600760678
10.27053967
20.20697156
-18.80589471
15.91962435
10.63850415
-0.495534337
5.137383505
-6.228205545
-13.39304921
4.365249317
-2.387630161
-20.55534739
-25.76838244
-30.56694896
-14.88548869
-8.823046685
-6.929407878
-3.488342191
0.192287046
8.232122495
4.105665392
12.50659459
16.40909073
23.54876638
19.94686931
18.21162037
11.30087105
13.6154618
21.82039606
17.94752465
-17.61770647
-20.9843757
-19.31840594
-13.41204035
-11.08809487
-15.54431826
-8.501535353
42.18882833
75.13348735
58.23040469
50.1520251
34.43571364
27.20964958
66.63169133
26.99293805
32.27991844
37.6766572
48.87957728
43.21746518
54.67794967
60.60793202
-50.43549806
5.529388752
11.25708682
28.77356026
22.8740831
-8.427609274
-0.106488739
17.04400717
-21.33766443
-5.534163723
-9.887847036
-57.64994554
-26.78222701
-40.00266003
-21.63079915
-35.94573851
-16.10115494
-10.24151566
-31.54886516
-12.59309402
-6.411024414
-9.521312964
-15.66701155
-18.77820051
0.028486233
-3.237198142
-6.894933384
-1.722315347
-16.23232526
-11.7347158
-20.3464897
-24.1631864
-27.68291825
19.15861892
19.39562813
14.76666757
1.610809043
10.2342218
5.839527541
20.49973449
-5.269651023
11.79359828
28.18965665
3.24198811
5.846189621
23.13342606
17.58690975
-8.068060952
4.102105216
7.292461406
-0.822979776
12.35535696
17.4647393
-5.530028686
-27.0779295
-2.988193085
-16.27471905
-31.70041925
-21.95967512
-9.962660726
4.64187069
-32.83228788
-1.512664486
-9.056099948
-28.87623744
14.89157208
-16.1339201
-22.74070601
6.479217063
-50.75885415
-5.339224257
1.338121777
2.484048565
5.8789977
7.604233226
1.25859298
8.730317033
4.934961051
-2.361337074
-9.441264526
-5.810080089
-13.08310589
3.852768583
11.52661006
15.14382557
-0.176939669
7.773296772
2.555292793
16.34536413
10.16310157
22.65519429
19.5644238
9.601952704
6.099270854
-1.386766
2.411604664
10.52509341
6.413988831
-5.027801269
-8.500562085
-11.81294791
-6.225646812
-9.02501181
-11.73609438
4.073160086
8.048761458
0.383046169
-3.042758048
36.62415102
48.72138822
44.72708267
54.43826256
51.82887946
32.71428083
40.64824457
20.88596866
36.5132972
32.63442974
24.71908515
40.52007349
43.20294449
28.67060854
4.411685773
8.278176295
-5.773279041
-2.605518528
0.790483067
-8.74145495
-11.48730801
11.30119547
16.64907659
22.25568083
28.08001317
1.483292963
6.228782979
-5.442661229
61.20521739
71.6063288
77.0453944
66.30352337
56.28889695
51.55425306
46.97173611
-23.84251895
-40.30419523
-37.31818707
-43.17446434
-27.36720837
-34.22104584
-30.79733148
-2.035427653
-9.826990223
-16.64948717
-4.189529903
-18.47262134
-7.092907173
-12.34050645
-14.60325381
15.99357979
19.93930989
-2.727967218
4.739386985
1.017929407
8.437264512
12.1789294
-37.60588863
-34.57484442
-23.17330209
-44.25695255
-41.17618017
-30.87374627
-26.94240471
-45.32434609
-2.941601509
2.319467946
5.246890564
-0.406803741
-17.04507939
-6.619236207
-9.370844908
-14.71545721
1.071914363
4.618106404
-5.490959003
-2.296310649
5.509890337
-5.897629273
-12.83837374
-15.94452292
-20.31082677
-15.1030837
-21.91041243
-9.349121407
-5.574395804
-8.868735965
-13.41973305
-47.51413763
6.676576959
-8.835575037
-22.46621516
-1.30752956
23.91279493
-15.89010856
15.09632862
-50.74983332
-32.48918438
-20.65075569
-50.09594138
-26.87132683
-46.77209691
-42.34918349
-33.60962594
-42.84891499
-39.59065882
0.284100534
-7.813100767
-10.35296385
-12.70570217
3.155495276
-5.185037831
-2.483873113
34.40345884
47.69158351
37.26717607
40.11729052
49.61199325
42.81948648
45.43592688
-22.83509945
-21.88842079
-23.71663433
-54.01119002
-28.57533465
-2.157823318
-16.77793887
-22.70572531
-7.314587077
-12.18466967
3.261128342
-24.96153405
5.112117211
-18.2537683
13.94596653
-11.00454713
23.2675672
-3.211268069
-4.526530993
-21.70513663
17.01525192
-5.755532445
1.354584301
25.52894552
34.41795475
8.963505838
43.66952434
-30.62225087
-15.52635712
-6.987485263
-23.40636841
-43.07444403
-37.16684313
3.809505757
-26.62235095
-6.883893923
-11.7043813
9.194790027
6.232210122
-0.015962148
11.77529188
-3.364028919
-42.83452538
-37.56935772
-46.54330563
-49.74669231
-31.14088396
-42.67471728
-16.22240653
-24.93226111
-8.508445299
-10.16643251
-15.04187266
-11.92031479
-13.49580088
88.51597834
83.58770817
69.09905893
64.49458793
59.97813907
78.67795806
73.8260147
-13.00479309
-9.718988434
-38.0345147
14.03701728
8.377544495
2.01878334
-18.25851817
9.261402231
3.197454138
7.550978628
4.550036997
5.897794245
-23.04567864
46.4392756
43.02678142
49.343779
52.68935751
-6.57434355
19.73894166
-21.41048935
1.673745484
-14.26635117
10.45195411
29.5077428
-35.83086223
-32.00968141
-32.32193591
-41.87074584
15.04515033
-1.865245319
9.625441514
2.924063748
17.08479974
28.92348169
24.60508813
-43.36595778
-37.01476395
-33.43952292
-29.58872064
-46.114431
-43.33254277
-22.81889044
-40.30917075
-17.27988203
-22.56106052
-35.76217196
-4.950004524
-11.45870431
-31.73394068
-27.35775927
-19.78411167
-20.99575778
-18.44708559
-12.12064124
-12.36818087
-14.4330224
-16.92844477
-22.70992711
-16.46960405
-19.54942368
-13.47680535
-10.53973434
1.605630332
-1.635582365
41.22010094
5.176217746
11.64227775
-0.805394262
18.56222066
25.87419572
33.47975281
24.05524059
22.04439738
20.02591857
26.05854396
21.95452346
24.04775609
19.69410886
-43.51188706
-35.15125852
-46.02966601
-15.40806241
-29.90018636
-22.78322549
-34.0337571
-21.62287452
-43.74434582
-7.730597951
-28.21153043
-14.26581434
-39.17340259
-30.65528417
-37.42117229
-37.95121231
-17.28150972
-26.74613229
-24.95560339
-40.43627054
-21.31285289
-22.18555294
-23.82484615
-20.39761955
-19.41718101
-24.93621918
-5.009530264
-12.000728
-18.67440178
-35.73106669
2.17009025
-30.67552492
21.80270877
-19.13066934
-12.00409233
12.6573712
3.918536348
-4.316338528
-25.69577727
-4.325692875
2.075204414
-21.49772767
-10.45855519
-16.04527403
8.66457211
-27.12566327
-22.57047837
-38.67709227
-31.27586728
-35.10720761
-25.85068464
-42.06471398
-31.95938131
-19.09097202
-4.121153205
-37.34101912
-11.8136789
-21.78667427
-23.69798437
-18.35703885
-19.60989928
-22.76839519
-20.74248001
-24.58146039
-48.92852007
-8.847022881
-13.78738792
-30.78335754
-18.43809081
-3.612115239
-22.81019328
-26.91949986
-44.78694087
-47.15734576
-49.86764319
-47.9663317
-48.80347267
-50.19996833
-42.7997461
-49.56997873
-38.67132966
6.710101842
34.66895089
44.94987239
66.75434885
15.53566641
55.66067718
24.85951475
-18.81817764
-41.20624013
-31.04062551
-34.76651274
-21.2582349
-50.49662571
-22.70074276
-26.66679362
-25.94350848
-23.60733096
-24.39682287
-25.19014542
-27.36303405
-50.61172225
-45.24164341
-47.98945662
-32.60842951
-35.92861886
-42.34981853
-39.16805828
-52.03644856
-21.18354345
-24.91794918
-22.25069257
-25.73526964
-26.65757294
-21.85437018
-23.21805538
-7.268261251
-30.18942155
-13.5540738
-19.48650933
-46.40688758
-42.32747712
-53.56096688
-37.89923865
-50.15231884
-38.60330738
-23.63681173
-41.05739124
-37.78723812
-44.21003292
-27.33982938
-30.92816201
-34.40771053
-52.55136854
-23.63108326
-24.50062901
-26.80765721
-26.07727838
-22.69696358
-25.31174114
-21.66627716
-16.50798108
-25.93522378
-1.423186526
-17.26930899
-29.75865454
-6.256160842
-21.78072083
-10.39755368
-1.30655692
-4.625522186
6.310047467
-4.550894426
8.955757163
3.166872274
41.56150313
34.22125393
25.74483759
36.97424559
47.80747027
32.35123853
-12.58230945
-7.463582996
-14.61851377
-4.575130788
-10.13988842
-16.80324281
-18.62227752
14.78922077
21.71997917
14.65519999
3.369610679
26.51827279
9.057704113
-0.820732476
7.381513601
-2.325510486
-21.76580518
-8.884163349
1.65524732
-16.4133642
-13.54941862
-8.42827136
7.234611117
15.55030878
3.280277799
-4.522196597
11.2978499
-0.625192986
-16.41858834
1.356376782
-2.822509305
7.296658127
-20.19780333
-15.37815381
-7.783860832
-32.31905451
-24.57362305
-38.00993998
-40.985364
-35.43155942
-28.56970671
-20.34293505
-10.18975736
-37.31545978
-22.49777268
-32.91044789
-3.009190181
-16.62445005
-27.12257354
-4.811703501
-10.78449072
-17.52117311
-15.50984389
0.413395917
-13.28039814
-7.978762083
18.49100077
25.47040459
25.87941798
21.04953585
23.5020631
28.21039621
31.40847855
-12.03366698
-0.895709194
-6.079824084
-3.837395417
-7.501841936
-13.66078668
-12.59087583
18.58951148
22.0710078
26.9874949
29.11975311
33.58963788
24.23997763
31.38903573
-4.174110614
-11.63359867
7.187088191
-0.475706292
-8.029074602
3.10294556
-15.34110828
-18.48898659
-26.63962391
-13.77968292
-18.60038967
-30.81415232
-27.05210673
-8.788063783
34.72835094
32.49536297
27.15485194
20.74371966
29.9431515
17.11172002
29.83213747
28.10093942
6.184307239
8.776313291
25.13748332
19.6400941
70.22374038
73.92400571
56.76037308
66.22960677
49.74361218
52.71153369
62.08995402
22.72114485
7.612716966
3.072620473
17.47084158
-1.180646198
12.42140974
29.9140926
1.952166053
-1.998053626
-12.4595391
-9.345914018
5.907243346
9.693200303
-5.807072248
32.70925742
22.83166038
36.03423718
27.68634477
32.71609571
37.85217255
18.18845849
-35.05614873
-17.21857096
-11.678628
-31.126609
-5.625861498
-26.88336064
-22.2670604
-45.08270103
-35.57908214
-40.60130949
-37.58755204
-16.22003561
-22.31335284
-27.78173148
21.40909333
30.40820481
-15.55907791
5.084832533
-9.169622315
-2.292114618
12.97376694
2.475162089
-21.49875114
-10.37114086
-16.93339883
-26.58743055
-4.094397015
10.64646505
14.77896412
6.659787064
18.98444256
38.15682389
34.22694305
21.62510099
19.24547176
29.94686353
15.39190543
25.73953131
-6.619778564
23.31631929
0.180470916
-19.08015294
7.479478501
-13.10046369
15.19930632
-31.03582092
-27.69665644
-23.89588543
-19.02445401
10.31397838
4.413764524
-11.29429299
-6.426367711
22.68518517
16.44004483
-1.18232466
3.763216075
8.32050909
23.24750565
-0.67867173
18.00028653
13.04441083
28.8506018
26.09320501
10.1507326
40.83972263
33.57898107
52.63715192
21.00354731
30.90897942
41.4712864
11.75164406
3.115716131
64.24683526
-25.03831416
-41.87060295
-39.33289668
-37.6529091
-33.09024423
-29.54302941
-1.67543725
1.056638962
-4.360503149
3.818928377
6.580656421
-6.985879905
-25.49380066
-29.66471329
-15.48144187
-33.60912029
-37.11345864
-20.6444757
-40.24726562
-35.38077671
-22.89611709
-27.38678271
-31.53000938
-36.12414994
-23.83509871
-18.62006831
-33.68435429
20.60211429
14.40299087
3.215356921
34.04334237
8.610418416
27.16659998
-1.777968224
13.80098517
31.09733342
26.74396437
22.41657903
18.09952163
9.525294574
35.53971734
-36.84063401
-38.93758929
-33.78654923
-27.09205826
-30.54082763
-35.33091543
-27.35635766
-22.87942534
-31.48747459
-22.86770396
-21.72864439
-18.49565451
-23.90952824
-16.2284566
-24.85725941
-20.25550817
-8.163220634
1.925502484
18.61781172
7.386589713
13.00064236
-3.271080266
24.02666274
-4.376965924
-0.43408434
3.670555701
21.7773587
7.961348945
12.43341167
17.05311522
23.87892673
33.65269166
-2.139193
43.91265918
6.125481047
14.60505106
-9.877669898
-28.23042424
10.12159809
-11.14452479
-4.523251252
26.5515857
2.568946584
-17.29545116
18.12514052
-8.665973903
10.57119089
-1.74685122
2.050358928
-23.83985448
-11.82589645
6.15826503
-12.01358774
1.346418645
-18.01672709
-5.560203233
24.67001403
16.48189614
8.698899013
-26.08559251
-29.59382405
-16.63362424
-21.66450237
15.80902768
26.67435072
29.87322221
19.7482997
36.39234286
33.1057439
23.42967198
-1.942635376
9.663234403
-9.261877695
-12.38068243
1.979983863
5.905237198
-5.733541124
11.14387193
16.56587429
-6.537847096
1.606064004
-10.20527711
6.169497011
14.08382253
4.454521454
16.89605925
19.74274926
22.67439903
8.032678013
11.4916515
-9.260820906
-1.627110735
-6.867778538
-13.57800444
1.186075096
-11.49496682
-4.315108233
36.39248549
32.13097529
25.39254121
34.25858817
27.89576044
30.00897624
22.14272968
-8.816021151
-26.43430368
-13.88827833
-29.91801152
-18.51254085
-3.322072442
-22.70795146
0.751672044
-18.42966009
15.85613658
8.074484704
-12.49683356
24.07519727
-6.105423208
29.40562504
20.55890625
-9.565426129
-2.789065307
12.17292338
4.402797791
-15.96634902
-5.272510208
-26.75881388
1.367278567
-17.03180863
-22.232046
8.092711533
-11.41698126
8.426756426
3.204612578
19.75368047
-6.211956249
-1.674610067
13.96645397
25.66964626
21.90478919
16.54415406
6.330714054
11.35781741
-3.08244884
26.74029632
1.482296164
42.08030414
33.52520351
37.87108889
47.60643825
29.10054065
45.72518002
24.45616507
64.85577625
8.330021507
4.392338526
65.13718427
63.16557822
64.49405869
63.96745077
-28.24306517
-36.12668677
-32.49359163
-39.22405001
-23.80561467
-2.942984038
11.65905171
15.82133992
-6.222527023
0.476379045
4.036286686
7.749772006
7.544197447
-11.09948028
1.162788783
-5.028256841
-22.55075688
-27.57446365
-16.91746674
-4.158131273
18.83393873
27.61629914
2.987199173
-10.81673768
10.64358076
-17.00285064
24.41322516
16.02977147
-12.88358404
-6.371630622
8.095305594
0.622153644
-18.92402462
-26.60680905
-11.43258516
12.07897812
-5.804449697
-22.16334732
-11.78317974
-17.24672656
-35.93272905
43.28405699
33.1931765
48.04653476
39.75664016
46.70960349
36.38650909
46.67957453
9.464263063
17.17039699
-17.10893288
-11.11278988
2.176693282
-4.68529303
25.28465513
-21.56962607
5.019974657
-26.54155371
-2.332435178
-31.21574591
-9.366569309
-15.85078166
12.22961472
22.15247077
33.46891986
4.573952576
27.67229295
8.295266956
16.99402396
9.156659538
-37.92723862
-24.34213718
-35.71435518
-19.36631647
-28.88908369
-43.37002335
-32.98455249
-35.59315454
-31.71437299
-27.52602506
-22.968033
-17.97637038
-34.87159868
-24.70946367
-37.63381939
-28.9449466
-24.80745204
-20.0059029
-32.57285512
-12.51052707
15.48908864
0.631610714
-6.159152517
23.52200786
-18.4299761
7.852127089
7.324189981
4.398863683
-6.343290787
1.585705902
-8.817433989
-3.780900485
-1.138232893
59.03030053
52.7366261
56.12633955
42.20167929
61.33237918
45.68164259
49.20557028
-27.02012979
-22.56719029
-41.00326541
-31.12319365
-38.02582344
-34.83258667
5.763262798
-0.468808582
-6.095014959
-39.13327624
-24.66057779
-41.74471099
-29.00289101
-36.22928539
-32.82667907
-33.90831638
-2.138601886
-30.47765486
-50.82819232
-42.30540548
-2.00305381
-10.75093113
-42.33493865
-1.187740067
-5.075514519
-16.93205866
-36.60965586
-2.914147906
-20.85066466
-34.12196009
-40.12347211
-34.43266708
-59.48734287
-23.68091668
-12.99049101
23.30085413
-12.9691272
22.61072012
25.41789058
-44.38985612
-51.29089071
-34.06967085
-34.74728083
-1.935588884
-12.02271486
-1.288182626
-28.69675385
-27.17711234
64.68695078
13.94722231
-23.00375172
26.57507608
31.77016385
-25.5046786
-55.19640781
-48.5263727
28.85444159
35.3124969
-19.51738104
-23.34190969
-7.579464234
-25.18527363
-9.291753673
-11.67168894
-29.18276309
-18.40879559
15.47203625
-16.53953188
-24.66011513
-22.81709839
-19.41382773
7.856020973
24.11455046
-7.125551472
26.95161648
24.94335867
-4.375529554
27.01833053
-24.12230291
-38.29870072
41.75783027
-0.716882729
0.306025088
39.89750444
-50.08246298
-15.30760925
-9.739010567
-17.14069565
-15.62465598
-39.65575891
-58.59622585
-43.98938941
-18.70224049
-0.976039697
2.553643133
-39.24936299
-18.45352026
-23.56545493
41.54936835
35.20556313
-21.9436447
-23.60170596
-32.80343662
-27.3688547
-52.5453432
-24.15825556
-8.831229471
14.38792417
-13.46443946
-25.98076805
-51.14957652
25.01477478
-21.73041352
-15.95696913
22.69986117
34.98440619
-20.87198655
-23.79280896
-15.04067298
-3.681383942
-48.41867488
37.55182762
1.033934288
-47.9128999
-20.01883788
-45.22762886
-18.05942271
-20.21145876
-19.4026526
11.59172904
55.31896644
21.73592776
16.04539714
-6.414630962
-3.175589322
-28.46757477
14.62375335
-1.830983426
-13.74419995
-21.4312852
-1.746025292
29.71582633
69.90544315
-18.45121385
-25.47006304
11.11431172
-25.06336949
-34.27968046
33.06934754
33.7854396
17.48319115
-23.06644224
-23.71398956
16.51815546
11.88946216
-13.66607753
-10.92628891
-50.7273688
-38.37605055
-53.86756407
53.93966014
8.268022062
-28.18025687
17.14140304
17.64103012
22.80574022
-23.84892494
-22.56980813
-13.98684966
16.78496196
-15.80385079
5.484309473
7.452351266
23.78143002
15.91341081
67.45428054
18.76579597
-50.29977968
-13.38726169
-38.72283131
-40.7650153
7.658484497
-55.85639274
-59.55198846
-25.81691616
10.52307892
-17.92728144
-30.6997771
13.14466156
-12.0525889
-49.37778211
-3.880053763
-21.72832693
-23.34372595
13.05129405
19.84845518
26.99373172
-41.9074739
-52.53628522
-53.16159286
-19.24429788
-8.1235038
3.638385611
-46.36372264
-30.68844014
-31.14773687
-22.81692043
26.36199124
-3.889877487
-45.22779591
-40.92230332
-20.12979662
0.366491276
41.22304044
37.41200865
-24.09812773
-30.95184076
-11.86283479
9.254344255
13.86815429
57.73987713
-20.57448154
-5.024860634
3.907419453
22.49817918
-3.231352766
-1.596091184
-15.02064796
-13.71046021
-4.972526342
-20.10407638
18.62864806
-45.99837023
-22.70484692
-22.15491943
-51.80802292
-41.19246479
-42.61379759
-24.73511249
-30.46855579
12.73699481
-23.9760236
-24.01863645
13.50498467
7.089975134
-3.166945693
-21.60585019
-14.62871074
-20.95627865
-20.86096171
3.941729664
3.53209893
-8.132873835
15.41766224
51.76976856
-38.97623339
-14.60730532
-12.27902099
-13.53917403
-28.12349424
-23.9137003
-48.16366863
8.545206186
20.61194266
-24.13812474
25.33804634
22.5096242
-46.89120512
15.46315386
6.647820834
-28.80641728
15.85861104
-50.29825791
-33.82221285
-20.87788514
-45.18685794
-19.57238093
-20.2658231
-49.58690517
-21.00422872
-20.81426798
-50.92698948
7.92430662
-45.33025936
-8.907308347
-17.87906594
26.55054918
-11.8017667
0.938487081
-22.06581886
-49.70648714
-42.70835223
-29.40709831
-11.25857421
7.14708559
-40.25446434
28.94849585
-7.706810259
-9.642149456
-13.46416217
-35.89357873
25.47083331
11.15186829
38.67989134
2.761533265
8.917135083
1.078885994
-2.336869976
7.115863227
-22.86447091
-19.5339006
-40.5784945
-9.798916452
-44.07666801
-43.08614043
-53.7108801
-55.02341304
-7.636392711
-23.58883712
-14.08444935
-53.27949863
-41.65560903
-21.03857225
-52.47933918
-24.95463684
-27.35472677
13.86457178
-10.74128832
-6.48887092
-46.27540865
-46.34572994
-2.852544357
-22.96882643
1.857642477
-23.58465986
-42.52565071
-50.92962214
-24.41716372
-47.96860824
-4.72378942
9.654731335
-26.72239636
-41.22317492
-56.87753331
-26.66528528
-7.593576169
-42.84090131
-31.72463961
-19.73413738
-37.81884558
-20.64480038
-20.62728383
-51.39746931
-49.06532241
10.49958434
16.12728312
11.12891939
-14.07997809
-13.75741016
-15.29262627
-15.29943249
-53.94321122
-43.09577409
-25.39480595
-0.354663914
7.605143115
-5.771196839
13.96406171
4.697036557
-15.76861475
-19.88691323
-24.63532336
-33.82192156
-50.23240731
-31.7509605
-3.553701384
-2.560195587
-28.15779767
-40.38707317
-12.06794851
-5.33281042
-17.22832472
-22.79882958
-22.17506261
2.4842638
-41.67146545
-31.58245518
0.535141294
-19.62426109
19.99329466
-4.298150354
-20.81526735
-27.99753175
-48.41761187
-47.99653198
-23.52394969
-11.50994566
-43.23455453
-43.14430918
-39.79166963
-45.09709766
-26.70816878
-13.96183543
-18.48058945
-22.24508684
-46.07684456
-44.0263056
-18.70137948
-12.41766934
-17.62023295
-40.47099999
