name,KR,KV,KVRH,GR,GV,GVRH
optimized_MOF_net-hwx_node1-N61_node2-orgN26_edge1-E3,3.2395892853395885,3.4804119226284485,3.3600006039840187,0.6950783782056863,1.6651443077100505,1.1801113429578685
optimized_MOF_net-hwx_node1-N61_node2-orgN26_edge1-E5,1.6428139191181963,1.9045005732429072,1.7736572461805518,0.3302057774414269,0.8399342734482609,0.5850700254448439
optimized_MOF_net-ssa_node1-N24_node2-orgN15_edge1-E14,0.25058307110386085,0.591535242894679,0.4210591569992699,0.20710823996214794,0.5403877694837785,0.3737480047229632
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E7,2.4559000297590483,2.8257147709965635,2.640807400377806,1.0487028229050508,1.3548730110399498,1.2017879169725003
optimized_MOF_net-ptr_node1-N29_node2-orgN15_edge1-E15,0.10542627705198312,1.1710757964642713,0.6382510367581272,0.0325887403700128,0.3189475217632205,0.17576813106661665
optimized_MOF_net-pth_node1-N74_node2-orgN20_edge1-E4,0.2717994737065702,0.34288059041275193,0.3073400320596611,0.0876276923363496,0.1928679573301327,0.14024782483324116
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E5,6.363066219024769,8.067578104057036,7.215322161540903,3.1096566581597473,3.842860925074997,3.476258791617372
optimized_MOF_net-pyr_node1-N13_node2-orgN8_edge1-E0,1.7286107415901126,2.429330954058456,2.078970847824284,0.4632213043076329,1.1689079492191452,0.8160646267633891
optimized_MOF_net-ptr_node1-N29_node2-orgN18_edge1-E15,0.7618700666316692,0.868682183976347,0.8152761253040082,0.016814921083628056,0.1666399780953434,0.09172744958948573
optimized_MOF_net-wbl_node1-N74_node2-orgN18_edge1-E1,1.5696708859095585,1.8040151646010945,1.6868430252553264,0.3107532889684108,0.4914297574673186,0.4010915232178647
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E7,3.5241812047039898,3.6117346100705294,3.56795790738726,2.1233927286496805,2.527082760461254,2.3252377445554675
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E7,3.2945209544107867,3.9719089667650764,3.633214960587932,2.0473129401350296,2.310750147231102,2.179031543683066
optimized_MOF_net-ssa_node1-N41_node2-orgN1_edge1-E14,3.048615627697397,4.042991175106197,3.545803401401797,1.4269461110893402,2.1803263992412742,1.8036362551653071
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E13,2.8320869296246944,2.8361948130692785,2.8341408713469862,1.841857794058798,1.8875554559855805,1.864706625022189
optimized_MOF_net-wbl_node1-N74_node2-orgN19_edge1-E1,0.20756402253242445,0.24072158063005736,0.2241428015812409,0.05086562947280383,0.09793910512118,0.07440236729699191
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-none,10.461099941008703,11.142019021973994,10.80155948149135,2.8336254706355666,4.682781820924316,3.7582036457799415
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E1,3.638222956011294,3.674497157631741,3.6563600568215175,1.7535607052030424,1.791266331395705,1.7724135182993734
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E8,4.170652458080723,4.188434655907263,4.179543556993993,2.720087936861205,2.79541088313394,2.7577494099975723
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E3,11.459472223064942,13.108071173762353,12.283771698413648,4.679094686224616,6.225870217133792,5.452482451679203
optimized_MOF_net-ptr_node1-N29_node2-orgN18_edge1-E2,0.9264025832737216,2.4277373099407216,1.677069946607222,0.4898295789240159,0.4906436925735642,0.4902366357487901
optimized_MOF_net-zzz_node1-N13_node2-orgN26_edge1-E5,2.4091366941733523,2.5558874171676735,2.4825120556705134,0.676383853932934,1.2928133923818586,0.9845986231573962
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E1,2.6139457243085844,2.6801091738071645,2.6470274490578745,1.3212227115357862,1.6677050275593224,1.4944638695475545
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E15,2.7460275947834427,3.043655327870188,2.8948414613268154,1.4296014402977264,1.6823893212891123,1.5559953807934193
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E10,4.009562977400338,5.441692128949615,4.725627553174976,1.2738491091775714,2.4400066867546917,1.856927897966132
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E5,7.5587770588242735,8.927883806953918,8.243330432889097,4.741272608789194,5.317160823522487,5.029216716155839
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E14,3.7657363721560664,4.036442339896341,3.9010893560262034,2.2846572450171747,2.735210092099001,2.509933668558088
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E13,2.1829975266267283,2.3893613465650407,2.2861794365958845,1.1564127775486521,1.6393340668788006,1.3978734222137263
optimized_MOF_net-ptr_node1-N29_node2-orgN19_edge1-E2,0.691566558555711,1.1165414200424886,0.9040539892990996,0.07326165028785682,0.26598552272720405,0.16962358650753045
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E2,3.9351978157211467,4.031239104209627,3.9832184599653866,1.4114672278523173,1.761838403949622,1.5866528159009696
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E3,3.9124108460841662,4.394985670763287,4.153698258423726,1.4293034330026415,1.8596352243795733,1.6444693286911076
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E1,2.4723342774345265,2.7970638956767755,2.634699086555651,1.5452892885130125,1.7322933791985575,1.638791333855785
optimized_MOF_net-ptr_node1-N29_node2-orgN15_edge1-E0,0.7376043029607807,1.4251693680820052,1.081386835521393,0.15967300615546778,0.4530611714129173,0.3063670887841925
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E10,10.947567686956997,11.000471053051076,10.974019370004036,5.539024529466949,6.334743083020781,5.9368838062438645
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E10,4.373178000063289,5.911091811102183,5.142134905582736,3.0887220154277903,3.9645946275597166,3.526658321493753
optimized_MOF_net-pth_node1-N74_node2-orgN19_edge1-E4,0.34939389259757103,0.9534338883414736,0.6514138904695222,0.08750071614255665,0.2301215342723914,0.15881112520747406
optimized_MOF_net-ptr_node1-N29_node2-orgN18_edge1-E5,0.7644199591912464,1.74821275784955,1.2563163585203982,0.3607526513064368,0.2985960040974556,0.32967432770194616
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E7,4.592332518111575,5.1552153153293405,4.873773916720459,3.109799186648978,3.3739836762678532,3.241891431458416
optimized_MOF_net-pyr_node1-N13_node2-orgN9_edge1-E7,2.9557638790429053,3.5558587090932026,3.255811294068054,0.4664220900534634,1.2013744730030695,0.8338982815282665
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E1,3.3414382868792734,3.3913591884238965,3.3663987376515845,1.6516841105370652,1.7118402302623792,1.6817621703997223
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E5,5.388631248834032,5.448855364678285,5.4187433067561575,3.521341704199654,3.7000268185053136,3.6106842613524837
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E0,3.830656589960539,4.3360286475731185,4.083342618766828,2.073843029091039,2.4717747783738973,2.2728089037324684
optimized_MOF_net-pth_node1-N74_node2-orgN19_edge1-E9,0.037774210170883185,0.7380912169859849,0.3879327135784341,0.004090973433673119,0.13652362043841204,0.07030729693604257
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E8,3.0152306971399394,3.102882767703845,3.0590567324218925,1.2141801135679389,1.5187711211536798,1.3664756173608097
optimized_MOF_net-ptr_node1-N29_node2-orgN10_edge1-E13,0.2834610498093135,0.49619324966865597,0.3898271497389848,0.10217226743096727,0.24968844495912704,0.17593035619504716
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E13,3.432765392066623,3.522907914353755,3.4778366532101885,1.9439148393206755,2.0486299156245518,1.9962723774726132
optimized_MOF_net-ptr_node1-N29_node2-orgN18_edge1-E0,0.556523674887167,1.2175279546892084,0.8870258147881878,0.04721429402703179,0.27148784101679924,0.15935106752191552
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E8,6.134361857345307,7.101247415750826,6.617804636548065,3.367013000269006,3.7876040846644754,3.5773085424667412
optimized_MOF_net-ptr_node1-N29_node2-orgN10_edge1-E15,0.19177332297685068,0.5840891846190568,0.3879312537979537,0.09383970105495698,0.2688790352992187,0.18135936817708784
optimized_MOF_net-ptr_node1-N55_node2-orgN1_edge1-E13,0.001983366538505557,0.2587767907594147,0.13038007864896012,0.0011573866197049994,0.0907387335587508,0.0459480600892279
optimized_MOF_net-ssa_node1-N41_node2-orgN1_edge1-E10,5.7581153588628675,7.1264213459214005,6.442268352392135,3.430983009421828,4.071271626212484,3.7511273178171565
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E15,1.796928876071297,1.9568187603663512,1.876873818218824,0.6312413023175437,0.8542916480431825,0.7427664751803631
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E14,2.745761695491531,2.811406944468522,2.7785843199800264,0.7631346165951324,1.2081319204062508,0.9856332685006916
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E8,3.183823921822015,3.807752438596193,3.495788180209104,1.9699135182173164,2.604899992203153,2.2874067552102346
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E14,5.8363300896489285,6.7517242924594605,6.294027191054195,2.9134054902640374,3.2934177284700388,3.103411609367038
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E8,4.883255980210951,6.025339803889704,5.454297892050327,2.608695476816097,3.0906302591235417,2.8496628679698195
optimized_MOF_net-zzz_node1-N13_node2-orgN23_edge1-E3,2.2424713355634904,4.627232796842875,3.434852066203182,1.4290030863199508,4.3309860470279125,2.8799945666739317
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E7,2.4962186206630044,2.6092558523631104,2.5527372365130576,0.8827829065013922,1.1969684175991309,1.0398756620502616
optimized_MOF_net-ssa_node1-N41_node2-orgN1_edge1-E0,3.639137293924844,4.263810646599895,3.951473970262369,1.9061528900390996,2.5023041142228464,2.204228502130973
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E13,1.7732653157471672,1.9647931088578607,1.869029212302514,0.6323532553374113,1.0513018047960925,0.8418275300667517
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E10,6.1232122726843965,6.637682155158863,6.380447213921629,3.8975027171335817,4.390290361066418,4.1438965391
optimized_MOF_net-pth_node1-N74_node2-orgN19_edge1-E7,0.4014745554028272,2.04916021920716,1.2253173873049934,0.2427967451813431,0.6013571099674785,0.4220769275744108
optimized_MOF_net-pth_node1-N74_node2-orgN19_edge1-E8,0.3260937194328319,0.6443654211856222,0.4852295703092271,0.09015695396806124,0.15633800537414153,0.1232474796711014
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E15,2.2291604943439807,2.399038577189186,2.314099535766584,1.2678003877772692,1.658662011937475,1.4632311998573724
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E3,9.212051669670474,9.330144104014686,9.271097886842579,5.454849149404915,5.628285527716807,5.541567338560862
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E5,5.8722044771996975,5.991884763573183,5.9320446203864385,3.873857905580865,3.991392178799965,3.9326250421904154
optimized_MOF_net-ptr_node1-N55_node2-orgN1_edge1-E2,0.3097180197332623,1.007213724586412,0.6584658721598372,0.1016495031355218,0.2967589977957225,0.19920425046562207
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E3,4.616236032180174,6.322120982933644,5.46917850755691,3.1324448273978125,4.40738451805575,3.7699146727267814
optimized_MOF_net-ptr_node1-N55_node2-orgN1_edge1-E5,0.11782492028188185,0.4748995698449073,0.2963622450633945,0.060120774327683764,0.18443802061475048,0.12227939747121712
optimized_MOF_net-ptr_node1-N29_node2-orgN10_edge1-E8,0.4879444064159307,0.9305716048558156,0.7092580056358733,0.19453744406472115,0.4276276355004412,0.3110825397825812
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E8,2.6358294598447203,2.9771070700992834,2.8064682649720014,0.8450095730084548,1.3466383232856942,1.0958239481470744
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E14,3.4998972747944452,3.8518890170202633,3.6758931459073536,2.0603636713405717,2.4959209210471935,2.278142296193882
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E2,7.18132679475477,7.283495242125014,7.232411018439892,4.903277385380588,4.978575258398972,4.94092632188978
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E10,3.9169166421791317,3.944355721885665,3.930636182032398,1.860721995817464,2.1795304485805085,2.0201262221989857
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E2,4.039554388526069,4.069621797328686,4.0545880929273785,1.6402416335743752,1.9007957211411661,1.7705186773577706
optimized_MOF_net-pth_node1-N74_node2-orgN19_edge1-E1,1.9078587451063092,2.9259608403091337,2.4169097927077208,0.9374627369335174,1.4144585391488236,1.1759606380411705
optimized_MOF_net-pth_node1-N74_node2-orgN19_edge1-E15,1.032021348848439,1.6404008793540146,1.3362111141012272,0.4120934025083937,0.6188346467032751,0.5154640246058344
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E15,2.3886982408199167,2.7204080820883108,2.554553161454113,1.2764130983708797,1.5102122513415728,1.3933126748562263
optimized_MOF_net-ptr_node1-N29_node2-orgN18_edge1-E8,0.8139676273104658,1.3203507972842523,1.067159212297359,0.14018654900504854,0.2044676409168793,0.17232709496096393
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E7,2.8548875052936724,3.643431543460807,3.2491595243772395,1.7370847501594942,2.48492483269762,2.111004791428557
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E0,3.223102744847309,3.8817499809632765,3.552426362905293,2.0942738766287534,2.6349745430310483,2.3646242098299006
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E3,10.018601122112946,13.03223889099459,11.525420006553766,5.776534828717146,6.9744771323674914,6.37550598054232
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E14,4.948268421991457,5.477339602653225,5.212804012322341,2.36038064638972,2.5236570719743403,2.4420188591820304
optimized_MOF_net-pth_node1-N74_node2-orgN19_edge1-E0,1.3792013159940202,2.524794977250666,1.951998146622343,0.5676156073621486,1.2456528861375182,0.9066342467498332
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E5,2.7282516005292266,3.635296717806002,3.181774159167614,1.1457640790785928,1.9174670912273617,1.5316155851529771
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E5,3.707758486269235,3.820972481991215,3.764365484130225,1.5456554471537995,1.9819716097238564,1.7638135284388279
optimized_MOF_net-ptr_node1-N29_node2-orgN19_edge1-E8,0.3743649249383872,0.4981524338903698,0.4362586794143785,0.0427651702844555,0.14922979343888726,0.09599748186167137
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E10,9.685851664609944,11.016894434098113,10.351373049354027,5.9578637658279465,6.283949992618483,6.120906879223214
optimized_MOF_net-ptr_node1-N29_node2-orgN19_edge1-E5,0.5467058849456956,0.6953806454336466,0.6210432651896711,0.08141617488629799,0.1962761148583995,0.13884614487234875
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E1,2.2440518059411683,2.2650432743094058,2.2545475401252872,0.9014828131737278,1.0973016298297857,0.9993922215017568
optimized_MOF_net-ptr_node1-N29_node2-orgN19_edge1-E0,0.3348499477775841,0.593494669740931,0.4641723087592576,0.0467843646165416,0.15973405508577418,0.10325920985115787
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E0,2.4540167816109526,2.5923776356540085,2.5231972086324808,0.5918021096399789,1.1587962232941516,0.8752991664670653
optimized_MOF_net-pth_node1-N74_node2-orgN20_edge1-E8,0.36772105072422895,0.7324700425839912,0.5500955466541101,0.048678235716734734,0.3080517341316417,0.1783649849241882
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E2,4.6165802474138635,5.7883342445195405,5.202457245966702,2.6651701009104287,4.189403653381094,3.4272868771457614
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E14,2.691015647113417,2.942492695012402,2.8167541710629087,0.8113280795156532,1.2077251932459987,1.009526636380826
optimized_MOF_net-ssa_node1-N41_node2-orgN20_edge1-E15,1.3936743181951272,1.6823899602151158,1.5380321392051215,0.5309677358385448,0.7783635992821734,0.654665667560359
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E3,5.084162517543235,5.259298131537827,5.171730324540532,2.026407086678241,2.7796059358170035,2.4030065112476224
optimized_MOF_net-ptr_node1-N29_node2-orgN15_edge1-E13,0.1637451515665447,0.9693841720317492,0.566564661799147,0.05072617640741557,0.28458717825018515,0.16765667732880035
optimized_MOF_net-ssa_node1-N41_node2-orgN21_edge1-E0,3.8586018049596,3.8725924213362743,3.865597113147937,1.6491690756177595,2.412399104556344,2.030784090087052
optimized_MOF_net-ssa_node1-N41_node2-orgN19_edge1-E0,2.89687111394079,2.9706412035312417,2.933756158736016,0.8615384059043887,1.202172464469633,1.0318554351870108
optimized_MOF_net-ssa_node1-N41_node2-orgN18_edge1-E15,2.0643571967456653,2.4112303248916738,2.2377937608186698,1.2231620677550616,1.5868274431591105,1.404994755457086
optimized_MOF_net-ssa_node1-N41_node2-orgN10_edge1-E13,3.1433067161020585,3.1667950747887965,3.1550508954454277,1.6892081795404568,1.7955178549035258,1.7423630172219915
optimized_MOF_net-ssa_node1-N41_node2-orgN1_edge1-E2,5.712917175891736,6.765550590391843,6.2392338831417895,3.152178385612696,3.9593499776688894,3.555764181640793
optimized_MOF_net-ptr_node1-N29_node2-orgN15_edge1-E8,0.3560837865286549,1.3996359278332549,0.8778598571809549,0.1105538893653222,0.5350498766421073,0.3228018830037148
optimized_MOF_net-ptr_node1-N29_node2-orgN18_edge1-E13,0.4215395584082028,0.7056335745142346,0.5635865664612187,0.023685210470717286,0.14612240224817774,0.08490380635944753
optimized_MOF_net-ssa_node1-N41_node2-orgN15_edge1-E0,4.5244449601439385,5.011947015820733,4.7681959879823355,2.6616642218328272,3.1551624426978178,2.9084133322653223
optimized_MOF_net-ctn_node1-N42_node2-orgN26_edge1-E0,0.8321200532769197,1.025035585459753,0.9285778193683364,0.182642888564507,0.2687050608148279,0.22567397468966746
optimized_MOF_net-ctn_node1-N42_node2-orgN17_edge1-E14,0.9090155542962032,1.0828727229951145,0.9959441386456588,0.10439663349564893,0.17059504654541946,0.1374958400205342
optimized_MOF_net-ctn_node1-N78_node2-orgN5_edge1-E1,0.3427916711022397,0.40308789979825055,0.3729397854502451,0.05293346976452752,0.10746624288519292,0.08019985632486022
optimized_MOF_net-ctn_node1-N78_node2-orgN2_edge1-E7,0.3070960443179567,0.35837402597418005,0.33273503514606834,0.07652155144578082,0.15310272327673474,0.1148121373612578
optimized_MOF_net-nom_node1-N78_node2-orgN21_edge1-E10,0.6853060959427465,1.596600501020592,1.1409532984816693,0.13291616832951034,0.28759511768982804,0.21025564300966915
optimized_MOF_net-ctn_node1-N42_node2-orgN26_edge1-E13,0.5462262873974321,0.6860701646727428,0.6161482260350875,0.05169812018898929,0.10489053817203388,0.07829432918051159
optimized_MOF_net-ctn_node1-N42_node2-orgN14_edge1-none,4.31138380044798,5.030947468966311,4.671165634707147,1.1554111655232455,1.5156228735458983,1.335517019534572
optimized_MOF_net-ctn_node1-N78_node2-orgN9_edge1-E1,0.4538631618634921,0.4569583527410257,0.4554107573022589,0.06005778716312531,0.1198970876147066,0.08997743738891595
optimized_MOF_net-ctn_node1-N42_node2-orgN23_edge1-E8,0.5493013364951497,0.7639153377197867,0.6566083371074682,0.15253047778739384,0.278746833353406,0.2156386555703999
optimized_MOF_net-ctn_node1-N42_node2-orgN14_edge1-E13,0.5629962587675073,0.7360793424754717,0.6495378006214895,0.04140406592212115,0.07458896767391715,0.05799651679801915
optimized_MOF_net-ctn_node1-N78_node2-orgN14_edge1-E0,0.4240122181114587,0.4847577111199046,0.4543849646156817,0.06592538595497581,0.11914185560975656,0.09253362078236617
optimized_MOF_net-ctn_node1-N78_node2-orgN14_edge1-E7,0.4807020573330394,0.517113133380865,0.4989075953569522,0.06460954737493327,0.1345491648089937,0.0995793560919635
optimized_MOF_net-ctn_node1-N78_node2-orgN14_edge1-E1,0.20174399244723745,0.2675611731974336,0.23465258282233556,0.03675918490119666,0.07630313462657932,0.056531159763887985
optimized_MOF_net-ctn_node1-N42_node2-orgN17_edge1-E8,1.0063387490401428,1.1708618539060245,1.0886003014730836,0.1027477740550486,0.17056037503457366,0.13665407454481113
optimized_MOF_net-ctn_node1-N78_node2-orgN8_edge1-E1,0.3138322190567656,0.5346490232945431,0.4242406211756543,0.036618727849795814,0.14682102630933608,0.09171987707956594
optimized_MOF_net-ctn_node1-N78_node2-orgN17_edge1-E15,0.2584292312262657,0.3297580102810486,0.2940936207536572,0.024900325001262363,0.06413597922513861,0.04451815211320049
optimized_MOF_net-ctn_node1-N42_node2-orgN23_edge1-E5,1.0986998225194091,1.805743728775004,1.4522217756472064,0.2332888401256746,0.450701089199669,0.3419949646626718
optimized_MOF_net-ctn_node1-N42_node2-orgN14_edge1-E7,0.7728287129727917,1.108770797981311,0.9407997554770512,0.11304128806324296,0.20553691983296146,0.1592891039481022
optimized_MOF_net-ctn_node1-N42_node2-orgN23_edge1-E0,0.8153437735133724,0.9287408651217732,0.8720423193175728,0.213716653689206,0.32659729264800924,0.2701569731686076
optimized_MOF_net-ctn_node1-N42_node2-orgN22_edge1-E13,0.7111004227906156,0.9125695595601911,0.8118349911754035,0.056648173967845813,0.11753329357792396,0.08709073377288487
optimized_MOF_net-ctn_node1-N78_node2-orgN2_edge1-E1,0.25652966927041554,0.3125708056797829,0.2845502374750992,0.040377899125884915,0.08063278989716592,0.06050534451152542
optimized_MOF_net-ctn_node1-N42_node2-orgN23_edge1-E13,0.3858226604309394,0.6197375194422864,0.5027800899366128,0.05877470056571432,0.12235697764556575,0.09056583910564003
optimized_MOF_net-ctn_node1-N42_node2-orgN22_edge1-E15,0.5716762311739276,0.8043444995425976,0.6880103653582625,0.0730992199702172,0.12875297707080194,0.10092609852050956
