name,KR,KV,KVRH,GR,GV,GVRH
optimized_MOF_net-ske_node1-N48_edge1-E15,2.5313873890022283,4.264575147549301,3.3979812682757653,0.7182813294433559,2.5196769591376387,1.6189791442904973
optimized_MOF_net-unl_node1-N4_edge1-E14,1.7672224718762202,4.011311667681467,2.8892670697788434,0.5021929567518679,0.7406287178217547,0.6214108372868113
optimized_MOF_net-lcy-a_node1-N4_edge1-E15,0.17561086523226993,0.2389345922121091,0.20727272872218952,0.04728681190092785,0.10605103667267726,0.07666892428680255
optimized_MOF_net-ske_node1-N48_edge1-E8,12.720875082172412,12.890058569931009,12.805466826051711,9.33496929451783,10.329803833888018,9.832386564202924
optimized_MOF_net-unw_node1-N4_edge1-E13,1.374592018702234,1.3812313399120089,1.377911679307121,0.08327046833467612,0.2300967149364023,0.15668359163553924
optimized_MOF_net-wmi_node1-N48_edge1-E15,9.633097722802383,9.976371112682152,9.804734417742267,10.090000086799934,10.310553676354347,10.200276881577144
optimized_MOF_net-wkj_node1-N36_edge1-E15,0.9072817829048588,1.6922865340157298,1.2997841584602945,0.6195453113188646,0.8482838471233978,0.7339145792211312
optimized_MOF_net-qtz-e_node1-N48_edge1-none,72.46432015779375,73.99189264420994,73.22810640100184,28.19061526298565,30.201367712237907,29.195991487611774
optimized_MOF_net-lcy-e_node1-N36_edge1-E13,1.2885662490392489,1.3918007949486475,1.3401835219939484,0.5909867079155403,0.8022773232168317,0.696632015566186
optimized_MOF_net-wmi_node1-N48_edge1-E8,2.2750093903601654,2.4601716667044338,2.3675905285323,1.8479650987083291,2.102496145634791,1.97523062217156
optimized_MOF_net-unv_node1-N4_edge1-E14,0.8062175230217599,0.8144380026703476,0.8103277628460537,0.2410124231577961,0.25298077476705816,0.2469965989624271
optimized_MOF_net-gme_node1-N55_edge1-E1,0.6285292057665051,0.6783785362205212,0.6534538709935132,0.09142131597934884,0.1180280867189933,0.10472470134917106
optimized_MOF_net-gsi_node1-N4_edge1-E15,0.1143600099523448,0.9807375671323386,0.5475487885423417,0.10075336647911423,0.2752716717075285,0.18801251909332134
optimized_MOF_net-rob_node1-N70_edge1-E3,8.263627376434249,23.656902290862647,15.960264833648452,11.826557207391904,12.421885499792035,12.124221353591972
optimized_MOF_net-ske_node1-N48_edge1-E13,2.3077045427847174,3.635017009334913,2.9713607760598157,0.5157514443289023,2.393371122432081,1.454561283380492
optimized_MOF_net-lcy-a_node1-N4_edge1-E13,0.19438408073777771,0.2270487271014769,0.2107164039196273,0.025812739400441133,0.08961604024940655,0.057714389824923835
optimized_MOF_net-why_node1-N48_edge1-E7,3.4254979003416075,4.629520380220553,4.02750914028108,1.8060881463908507,2.708336648877176,2.2572123976340133
optimized_MOF_net-lcy-e_node1-N36_edge1-E15,1.4620892926629296,1.6357776384176743,1.5489334655403018,0.6133787114464816,0.8808415785837246,0.7471101450151031
