D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,name
0.0,0.0,0.0,0.0,0.0,3.1400000000000006,3.920000000000001,9.600000000000001,0.0,22.0,24.0,60.0,0.0,116.0,168.0,348.0,0.0,-8.56,-5.359999999999999,-12.88,26.0,56.0,108.0,176.0,16.803200000000004,40.51040000000003,72.61239999999998,105.39200000000001,164.0,448.0,652.0,752.0,2598.0,6408.0,9508.0,10848.0,216.73399999999992,413.58079999999984,955.7127999999999,1458.0352000000003,1.0,6.0,8.0,16.0,1.5876000000000001,5.5692,7.7616000000000005,13.305600000000004,36.0,84.0,144.0,216.0,729.0,1242.0,1296.0,2268.0,3.5343999999999998,37.2992,38.352,80.76479999999998,temp_cif_primitive
0.0,0.0,0.0,0.0,0.0,3.1400000000000006,3.920000000000001,9.600000000000001,0.0,22.0,24.0,60.0,0.0,116.0,168.0,348.0,0.0,-8.56,-5.359999999999999,-12.88,26.0,56.0,108.0,176.0,16.803200000000004,40.51040000000003,72.61239999999998,105.39200000000002,164.0,448.0,652.0,752.0,2598.0,6408.0,9508.0,10848.0,216.73399999999992,413.58079999999984,955.7127999999999,1458.0352,1.0,6.0,8.0,16.0,1.5876000000000001,5.5692,7.7616000000000005,13.305600000000004,36.0,84.0,144.0,216.0,729.0,1242.0,1296.0,2268.0,3.5343999999999998,37.2992,38.352,80.76479999999998,temp_cif_primitive
