index,name,KR,KV,KVRH,GR,GV,GVRH,Unnamed: 0,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework),wc cm3/g
1314,optimized_MOF_net-utc_node1-N66_edge1-E8,0.8143316605559409,0.8246176603651504,0.8194746604605456,0.11967588108288565,0.12512423398996486,0.12240005753642524,971,MOF_net-utc_node1-N66_edge1-E8.cif,94.21241215309999,7.0381655502,1039.1187643663,77.6276684013,944.9063522132
1315,optimized_MOF_net-utc_node1-N66_edge1-E13,0.1350318610008991,0.1773119824613399,0.1561719217311195,0.054932303124678734,0.06612445806621653,0.06052838059544763,4195,MOF_net-utc_node1-N66_edge1-E13.cif,137.5725702645,6.6899965276,1512.4615650479998,73.5492736582,1374.8889947834998
1316,optimized_MOF_net-lig_node1-N83_edge1-E1,0.27209637959017746,0.2781700298153987,0.2751332047027881,0.03527371214315634,0.07825014662771143,0.056761929385433875,3216,MOF_net-lig_node1-N83_edge1-E1.cif,201.4792421366,6.4186902812,2202.4926282060997,70.1666230089,2001.0133860694996
1317,optimized_MOF_net-lvt-a_node1-N83_edge1-E2,0.2984976611110564,0.3419381487078452,0.3202179049094508,0.10064846573385673,0.11754335337800816,0.10909590955593244,3497,MOF_net-lvt-a_node1-N83_edge1-E2.cif,120.02441627530001,6.7000060481,1321.8054569484,73.7858581676,1201.7810406731
1318,optimized_MOF_net-lvt-a_node1-N83_edge1-E7,0.10575915528618413,0.2690100459354222,0.1873846006108032,0.03964523566156427,0.07202647711370219,0.055835856387633234,738,MOF_net-lvt-a_node1-N83_edge1-E7.cif,177.54977913919998,6.3588893129,1967.2135774269,70.4551335087,1789.6637982877
1319,optimized_MOF_net-uko_node1-N73_edge1-E14,0.2788108202534681,0.2805736036449233,0.2796922119491957,0.413019682540857,0.5438260168701022,0.4784228497054797,1159,MOF_net-uko_node1-N73_edge1-E14.cif,51.4639570648,15.782499642000001,453.4275740788,139.0530564249,401.96361701399996
1320,optimized_MOF_net-utj_node1-N83_edge1-E1,0.07592497178260277,0.4095416257727733,0.24273329877768804,0.04782735843246433,0.11211312597969446,0.0799702422060794,2771,MOF_net-utj_node1-N83_edge1-E1.cif,141.7666519005,6.9775647365,1533.8305156385002,75.4930836996,1392.0638637380002
1321,optimized_MOF_net-lvt-a_node1-N66_edge1-E0,0.1096539021592919,0.2255890712504524,0.16762148670487212,0.052332527677076524,0.0700918748704086,0.061212201273742564,2516,MOF_net-lvt-a_node1-N66_edge1-E0.cif,137.9631788157,6.6055519506,1509.2736336254998,72.2626535583,1371.3104548097997
1322,optimized_MOF_net-gsi_node1-N42_edge1-E15,0.8019068555309805,1.3754797875570508,1.0886933215440158,0.1425959382967235,0.2651007089690067,0.2038483236328651,1820,MOF_net-gsi_node1-N42_edge1-E15.cif,70.9541157349,12.017240643,675.0821123155,114.3362032416,604.1279965806
1323,optimized_MOF_net-lvt-a_node1-N66_edge1-E7,0.19298113280633053,0.2310178065009563,0.2119994696536434,0.07501787868456071,0.09987682599772386,0.08744735234114229,1744,MOF_net-lvt-a_node1-N66_edge1-E7.cif,133.16781263110002,6.694775622000001,1447.516622854,72.7713312067,1314.3488102228998
1324,optimized_MOF_net-lvt-a_node1-N66_edge1-E15,0.05277286173079297,0.11700743550755376,0.08489014861917338,0.021770773120766,0.04407006015348546,0.03292041663712573,3163,MOF_net-lvt-a_node1-N66_edge1-E15.cif,220.64637497610002,6.1026884504,2460.4246815556,68.05099466840001,2239.7783065794997
1325,optimized_MOF_net-ana_node1-N73_edge1-E0,0.7291525780112424,1.3496875603000325,1.0394200691556374,0.2268482144162033,0.3093748045434731,0.2681115094798382,451,MOF_net-ana_node1-N73_edge1-E0.cif,65.7803062081,13.3797279133,589.2951494822,119.8627555143,523.5148432741
1326,optimized_MOF_net-ana_node1-N73_edge1-E8,0.5140124772060803,1.2732701606365178,0.8936413189212992,0.19726074160828166,0.27244863849933404,0.2348546900538079,3155,MOF_net-ana_node1-N73_edge1-E8.cif,60.9175242217,10.558502753600001,620.2645127811,107.507070418,559.3469885594001
1327,optimized_MOF_net-sxt_node1-N83_edge1-E15,0.5140124772060803,1.2732701606365178,0.8936413189212992,0.19726074160828166,0.27244863849933404,0.2348546900538079,4000,MOF_net-sxt_node1-N83_edge1-E15.cif,79.8442424552,9.262631943099999,820.4652884808,95.1811646722,740.6210460256
1328,optimized_MOF_net-ana_node1-N73_edge1-E13,0.17427113075249726,0.7024475643819712,0.4383593475672342,0.08070277898726164,0.13765706161005856,0.1091799202986601,4383,MOF_net-ana_node1-N73_edge1-E13.cif,84.6022803278,8.9865042212,876.0918558905,93.0589947534,791.4895755627
1329,optimized_MOF_net-pcb_node1-N79_edge1-E15,0.7098823746744994,0.7163196435911325,0.7131010091328159,0.04323651666289708,0.06079606833262088,0.05201629249775898,1340,MOF_net-pcb_node1-N79_edge1-E15.cif,133.6599224793,7.8111108772,1385.0040435928,80.93989543859999,1251.3441211135
1330,optimized_MOF_net-uoy_node1-N79_edge1-E1,0.32297293595837284,0.9083544547664106,0.6156636953623917,0.07865164855232412,0.11493682661755893,0.09679423758494153,631,MOF_net-uoy_node1-N79_edge1-E1.cif,102.32913430290002,9.4158900667,1002.432215435,92.239532799,900.1030811321
1331,optimized_MOF_net-umu_node1-N79_edge1-E3,2.196750195714238,2.2067170999961765,2.201733647855208,0.7476661571033273,0.8778573978316685,0.8127617774674979,79,MOF_net-umu_node1-N79_edge1-E3.cif,75.2671329998,11.2690411322,714.0413915614,106.9067133412,638.7742585616
1332,optimized_MOF_net-pem_node1-N79_edge1-E0,7.250952930734368,7.556935537434963,7.4039442340846655,5.967271330702969,6.466478893081909,6.216875111892438,206,MOF_net-pem_node1-N79_edge1-E0.cif,65.614703385,15.3937513159,516.1937818537,121.1033243882,450.5790784687
1333,optimized_MOF_net-unl_node1-N79_edge1-E5,2.1058691029802303,2.1343751893599987,2.1201221461701145,0.3995596153854921,0.6547365112344522,0.5271480633099721,4584,MOF_net-unl_node1-N79_edge1-E5.cif,74.1430628535,12.6337963603,686.1085998673001,116.91122538229999,611.9655370138
1334,optimized_MOF_net-une_node1-N79_edge1-E7,0.9856172069166186,1.060504667072896,1.0230609369947572,0.11796545119546532,0.4270125205189472,0.2724889858572063,4734,MOF_net-une_node1-N79_edge1-E7.cif,76.7898662519,12.2675965628,712.2733522107001,113.78952137659999,635.4834859588001
1335,optimized_MOF_net-uoy_node1-N79_edge1-E8,2.647822187455777,2.7141389711008475,2.6809805792783123,2.2143006907673835,2.2943061614925955,2.2543034261299892,853,MOF_net-uoy_node1-N79_edge1-E8.cif,88.9204398529,9.3930383645,905.4542942655,95.64692816870001,816.5338544126
1336,optimized_MOF_net-und_node1-N79_edge1-E0,2.5307245039971957,2.537508913418048,2.534116708707621,1.3613904565960562,1.5950306517463029,1.4782105541711794,4791,MOF_net-und_node1-N79_edge1-E0.cif,88.356410266,10.6551860331,839.4326113909,101.22990069049999,751.0762011249
1337,optimized_MOF_net-gis_node1-N79_edge1-E13,1.3404672190412292,1.3702898214086,1.3553785202249151,0.7240705002698073,0.8422792967973641,0.7831748985335858,1302,MOF_net-gis_node1-N79_edge1-E13.cif,133.5598381152,7.6104700355,1408.7063957737,80.2705211774,1275.1465576585001
1338,optimized_MOF_net-une_node1-N79_edge1-E8,1.24233060481069,1.6009316662215065,1.4216311355160982,0.2650048460847469,0.7115194549240225,0.4882621505043847,143,MOF_net-une_node1-N79_edge1-E8.cif,78.03486270260001,11.0706540023,765.6833666131,108.6260080882,687.6485039105
1339,optimized_MOF_net-mer_node1-N79_edge1-none,1.1798293945236829,2.4900473903102585,1.8349383924169709,0.3491740190459716,0.4254985682595323,0.387336293652752,4484,MOF_net-mer_node1-N79_edge1-none.cif,66.2070388992,15.682461027999999,520.9875664973999,123.40632270360001,454.7805275981999
1340,optimized_MOF_net-und_node1-N79_edge1-E7,1.2526570141368598,1.7139204668496688,1.4832887404932644,0.07827086481150355,0.2787843514434287,0.17852760812746615,5129,MOF_net-und_node1-N79_edge1-E7.cif,88.9059495517,10.7044488006,834.4695767685,100.47175588629999,745.5636272168
1341,optimized_MOF_net-une_node1-N79_edge1-E15,0.7770146634628919,1.4443445756077744,1.1106796195353332,0.17108801754954842,0.6074696854964926,0.3892788515230205,1917,MOF_net-une_node1-N79_edge1-E15.cif,93.9058820227,9.6700715401,934.463190985,96.2274749331,840.5573089623
1342,optimized_MOF_net-pcb_node1-N79_edge1-E1,0.7457318707444889,0.7744856332737923,0.7601087520091405,0.04512017620219819,0.07889703952497037,0.062008607863584274,3100,MOF_net-pcb_node1-N79_edge1-E1.cif,120.6999243734,8.4941636158,1206.7818603824,84.9263379734,1086.081936009
1343,optimized_MOF_net-dei_node1-N79_edge1-none,0.5476989286824765,1.3658685515388038,0.9567837401106402,0.3110359896864785,0.41549818819329937,0.36326708893988896,3025,MOF_net-dei_node1-N79_edge1-none.cif,71.4064472956,14.2833032499,574.6004393751999,114.936292645,503.1939920795999
1344,optimized_MOF_net-ure_node1-N79_edge1-E1,6.113651473235245,6.247000029318372,6.1803257512768095,4.783112953566596,5.067938305612552,4.925525629589575,2954,MOF_net-ure_node1-N79_edge1-E1.cif,73.1711222253,16.462657915999998,647.7737437871,145.741615362,574.6026215618
1345,optimized_MOF_net-mon_node1-N79_edge1-E7,1.3817288632400773,1.4936310961035266,1.4376799796718018,0.3341907315019425,0.3639371257925833,0.3490639286472629,752,MOF_net-mon_node1-N79_edge1-E7.cif,99.2040486831,9.5589034174,959.9024624377,92.49234331,860.6984137546
1346,optimized_MOF_net-gis_node1-N79_edge1-E15,1.161188271120833,1.1688587256596727,1.1650234983902528,0.2124247810540993,0.5487607688388887,0.380592774946494,4552,MOF_net-gis_node1-N79_edge1-E15.cif,132.3194104826,7.7930132537,1374.2019658023,80.9342642455,1241.8825553197
1347,optimized_MOF_net-pem_node1-N79_edge1-E3,14.592302688901153,15.13872318276096,14.865512935831056,14.2515111481406,16.41196738265642,15.331739265398513,3439,MOF_net-pem_node1-N79_edge1-E3.cif,54.3565492109,18.6461601625,413.0504465625,141.6904658884,358.69389735159996
1348,optimized_MOF_net-uot_node1-N79_edge1-E13,0.3626735429971879,0.3853567304774207,0.3740151367373043,0.03616662761122141,0.10240034930046216,0.06928348845584179,2257,MOF_net-uot_node1-N79_edge1-E13.cif,108.7119295423,8.4110539052,1129.6145758216999,87.3984035545,1020.9026462793998
1349,optimized_MOF_net-uos_node1-N79_edge1-E7,1.6961079933879233,1.8826350247840569,1.7893715090859899,0.5524430178673552,0.6649295264791163,0.6086862721732358,3088,MOF_net-uos_node1-N79_edge1-E7.cif,93.0303064886,10.3050282646,881.4514855221,97.6389610554,788.4211790335
1350,optimized_MOF_net-mon_node1-N79_edge1-E15,0.3151585799799939,0.7955577831719748,0.5553581815759844,0.053840283020955136,0.05686452063574578,0.05535240182835046,2000,MOF_net-mon_node1-N79_edge1-E15.cif,127.46561240930001,7.975801312100001,1318.7865360396002,82.5193492241,1191.3209236303
1351,optimized_MOF_net-uou_node1-N79_edge1-E13,0.8116484143286404,0.9855116459614646,0.8985800301450525,0.1641826019348094,0.2563224795521757,0.2102525407434926,377,MOF_net-uou_node1-N79_edge1-E13.cif,112.3147066474,8.302442753300001,1168.7450502003,86.39508718100001,1056.4303435529
1352,optimized_MOF_net-pcl_node1-N79_edge1-E7,2.513313152643787,2.5197305061347417,2.5165218293892653,2.131541519302321,2.2089382593024407,2.170239889302381,2450,MOF_net-pcl_node1-N79_edge1-E7.cif,98.65119867450001,9.6303005253,961.6790032708,93.8788168291,863.0278045962999
1353,optimized_MOF_net-pem_node1-N79_edge1-E14,7.489779944335981,7.544138670409424,7.516959307372702,6.455353790860364,7.027400132543693,6.741376961702029,4115,MOF_net-pem_node1-N79_edge1-E14.cif,60.212621982399995,13.361724345999999,522.6981475396,115.9914372376,462.4855255572
1354,optimized_MOF_net-uou_node1-N79_edge1-E5,1.3552096482513216,1.7150559648977708,1.5351328065745462,0.1393420217603878,0.2917963294991077,0.21556917562974773,1553,MOF_net-uou_node1-N79_edge1-E5.cif,80.3466218316,10.8385169749,771.2211555811999,104.0354080311,690.8745337495999
1355,optimized_MOF_net-pcl_node1-N79_edge1-E15,0.31237852563090424,0.94654500838731,0.6294617670091072,0.1579053412381284,0.0664099060220401,0.11215762363008423,1638,MOF_net-pcl_node1-N79_edge1-E15.cif,127.29961602659999,8.0065083621,1316.3606630795,82.7924936891,1189.0610470529
1356,optimized_MOF_net-pcb_node1-N79_edge1-E0,2.7128198263303007,2.725274397291712,2.7190471118110064,2.168935772669475,2.2373391023920064,2.2031374375307404,2327,MOF_net-pcb_node1-N79_edge1-E0.cif,102.495564126,9.3072845666,1004.5084610139,91.216104579,902.0128968879001
1357,optimized_MOF_net-lta_node1-N79_edge1-E8,1.8401560786254616,1.846938952186464,1.8435475154059628,1.2829897542997737,1.321670247483535,1.3023300008916543,3709,MOF_net-lta_node1-N79_edge1-E8.cif,117.17319272790002,7.9803629254,1216.898508165,82.8798081925,1099.7253154371
1358,optimized_MOF_net-une_node1-N79_edge1-E5,2.436715556842832,2.4452476982114155,2.4409816275271234,0.8305966488868872,1.0853789790250503,0.9579878139559688,1421,MOF_net-une_node1-N79_edge1-E5.cif,72.63771617409999,13.0843442104,666.8919242128,120.128274224,594.2542080387
1359,optimized_MOF_net-pcb_node1-N79_edge1-E7,1.5921517353111485,1.6045704101406173,1.5983610727258828,0.7734117888453113,0.8789630796417799,0.8261874342435456,3890,MOF_net-pcb_node1-N79_edge1-E7.cif,102.96392346209998,9.2465441027,1005.7383043157,90.3190483998,902.7743808536001
1360,optimized_MOF_net-umu_node1-N79_edge1-E5,1.3849748606060142,1.3966328074890029,1.3908038340475086,0.28427968475540194,0.3401775271962835,0.3122286059758427,3844,MOF_net-umu_node1-N79_edge1-E5.cif,86.2793075552,10.2672045418,835.9778630512,99.4810454044,749.6985554959999
1361,optimized_MOF_net-ukf_node1-N79_edge1-E1,2.610449346278052,2.6338812864921457,2.622165316385099,2.245543242877837,2.2801479937682303,2.262845618323033,1102,MOF_net-ukf_node1-N79_edge1-E1.cif,98.9688112374,9.7850868355,955.7648954819,94.49686602989999,856.7960842445
1362,optimized_MOF_net-mer_node1-N79_edge1-E14,1.3240618313024646,1.3755868335566122,1.3498243324295385,0.3968173814993938,0.42093625324757705,0.40887681737348536,2561,MOF_net-mer_node1-N79_edge1-E14.cif,101.2792484154,8.5311439631,1036.267780377,87.2888548936,934.9885319616
1363,optimized_MOF_net-une_node1-N79_edge1-E1,0.8701764626447108,0.9243979802848048,0.8972872214647578,0.15659438609779178,0.3280414038758671,0.24231789498682946,4271,MOF_net-une_node1-N79_edge1-E1.cif,88.4333997536,10.9226441678,836.9629181912,103.37551380459999,748.5295184375999
1364,optimized_MOF_net-unb_node1-N79_edge1-E13,1.5881684830412854,1.6203736431860654,1.6042710631136754,0.7499861788189965,0.8715466127979927,0.8107663958084946,3266,MOF_net-unb_node1-N79_edge1-E13.cif,118.3388685819,8.159942683999999,1226.2807598166,84.5570084832,1107.9418912347
1365,optimized_MOF_net-uow_node1-N79_edge1-E2,2.1721382199299457,2.1812997239288445,2.176718971929395,0.6501483366914613,0.7067815817071152,0.6784649591992883,4627,MOF_net-uow_node1-N79_edge1-E2.cif,67.9542308067,13.259688945699999,598.0919036477,116.7037358699,530.1376728409999
1366,optimized_MOF_net-uos_node1-N79_edge1-E14,2.956471833299,2.9639120193094306,2.9601919263042147,2.259959906523189,2.295669292932414,2.277814599727801,1965,MOF_net-uos_node1-N79_edge1-E14.cif,91.4851712412,9.2772832886,915.6962439214,92.8584747225,824.2110726802
1367,optimized_MOF_net-uou_node1-N79_edge1-E15,0.6888180953811199,1.0042606914132368,0.8465393933971783,0.07042605564602042,0.1620398693889042,0.11623296251746232,1727,MOF_net-uou_node1-N79_edge1-E15.cif,111.48960066469999,8.561743052,1140.0959904615,87.5526404861,1028.6063897968
1368,optimized_MOF_net-uou_node1-N79_edge1-E8,1.3789019598289478,1.6255266510954092,1.5022143054621784,0.21690025534392413,0.3484794533890975,0.28268985436651084,2662,MOF_net-uou_node1-N79_edge1-E8.cif,90.11066200409999,9.5311748426,907.7943780935001,96.01912522159999,817.6837160894001
1369,optimized_MOF_net-umr_node1-N79_edge1-E2,1.9947427337788648,2.0872634678046285,2.0410031007917464,0.4398175942006951,0.5056236159964034,0.4727206050985493,2976,MOF_net-umr_node1-N79_edge1-E2.cif,71.9157092628,11.5470187935,664.1938021619001,106.6451043134,592.2780928991001
1370,optimized_MOF_net-lta_node1-N79_edge1-E14,1.7018779238017392,1.7024759003488756,1.7021769120753074,1.1320828436745531,1.1378454589399192,1.1349641513072362,1923,MOF_net-lta_node1-N79_edge1-E14.cif,112.45791345159999,7.8887061813,1178.9877378588,82.7037206171,1066.5298244072
1371,optimized_MOF_net-pcl_node1-N79_edge1-E1,0.8152450953637302,1.0580779423363191,0.9366615188500248,0.08770774346717404,0.12458897742052645,0.10614836044385023,4927,MOF_net-pcl_node1-N79_edge1-E1.cif,115.641114081,8.7352350715,1150.2671209599,86.8882471125,1034.6260068789
1372,optimized_MOF_net-une_node1-N79_edge1-E0,1.9213507805926937,2.107598848348112,2.014474814470403,0.8996051589377041,1.2117301491522694,1.0556676540449867,1431,MOF_net-une_node1-N79_edge1-E0.cif,77.4596506141,12.2632309915,719.2958222511,113.877234787,641.836171637
1373,optimized_MOF_net-umu_node1-N79_edge1-E7,2.2743006491081728,2.3545419179476137,2.314421283527893,1.8305064581271075,1.883711741567401,1.8571090998472544,2089,MOF_net-umu_node1-N79_edge1-E7.cif,94.5983934779,9.9449912436,907.1242883136,95.36465443520001,812.5258948357
1374,optimized_MOF_net-rho_node1-N79_edge1-none,2.2324023202484584,2.2324026533655226,2.2324024868069907,0.4204888554611917,0.4209528617447113,0.4207208586029515,1748,MOF_net-rho_node1-N79_edge1-none.cif,64.7456738986,13.2374023453,546.9053548189,111.8160610677,482.15968092030005
1375,optimized_MOF_net-unf_node1-N79_edge1-E1,0.8937474623374201,0.9868281474996824,0.9402878049185512,0.13015808850147878,0.4057110066341575,0.2679345475678181,626,MOF_net-unf_node1-N79_edge1-E1.cif,88.49215913200001,10.8808179651,835.0121147467,102.6714107592,746.5199556147
1376,optimized_MOF_net-pcl_node1-N79_edge1-E13,1.4951770784282197,1.5007124295479148,1.4979447539880668,0.9108951562220616,0.9683778148218186,0.93963648552194,869,MOF_net-pcl_node1-N79_edge1-E13.cif,129.4103965088,7.8423894951,1351.2934821551,81.8896324807,1221.8830856463
1377,optimized_MOF_net-mon_node1-N79_edge1-E1,0.8714967561964743,0.9754518379931256,0.9234742970948,0.1674101698970806,0.1941835060330392,0.18079683796505985,3018,MOF_net-mon_node1-N79_edge1-E1.cif,115.0595282563,8.661424949,1152.5500255258,86.7613981851,1037.4904972695
1378,optimized_MOF_net-wjg_node1-N79_edge1-E1,1.874418343853273,1.8973608958817683,1.8858896198675208,0.911362984175674,0.9500998142452892,0.9307313992104816,1170,MOF_net-wjg_node1-N79_edge1-E1.cif,84.1885844701,11.792592663299999,774.926735467,108.5467274782,690.7381509969
